n.evals.q.1.0.	train._.me.hebbian.synapse.best.quality.consistency	train._.me.hebbian.synapse.best.quality.consistency.min	train._.me.hebbian.synapse.best.quality.consistency.max	train._.me.freeForm.best.quality.consistency	train._.me.freeForm.best.quality.consistency.min	train._.me.freeForm.best.quality.consistency.max
6.750e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.760e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.770e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.780e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.790e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.800e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.810e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.820e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.830e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.840e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.850e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.860e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.870e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.880e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.890e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.900e+04	3.572e+00	8.375e-01	1.508e+01	1.172e+02	0.000e+00	1.607e+02
6.910e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
6.920e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
6.930e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
6.940e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
6.950e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
6.960e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
6.970e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
6.980e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
6.990e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.000e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.010e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.020e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.030e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.040e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.050e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.060e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.070e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.080e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.090e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.100e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.110e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.120e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.130e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.140e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.150e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.160e+04	3.572e+00	8.375e-01	1.508e+01	1.005e+02	0.000e+00	1.607e+02
7.170e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.180e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.190e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.200e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.210e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.220e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.230e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.240e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.250e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.260e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.270e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.280e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.290e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.300e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.310e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.320e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.330e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.340e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.350e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.360e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.370e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.380e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.390e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.400e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.410e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.420e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.430e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.440e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.450e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.460e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.470e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.480e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.490e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.500e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.510e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.520e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.530e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.540e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.550e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.560e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.570e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.580e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.590e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.600e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.610e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.620e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.630e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.640e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.650e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.660e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.670e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.680e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.690e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.700e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.710e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.720e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.730e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.740e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.750e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.760e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.770e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.780e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.790e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.800e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.810e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.820e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.830e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.840e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.850e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.860e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.870e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.880e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.890e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.900e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.910e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.920e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.930e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.940e+04	3.572e+00	8.375e-01	1.508e+01	9.466e+00	0.000e+00	1.265e+02
7.950e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.960e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.970e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.980e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
7.990e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.000e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.010e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.020e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.030e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.040e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.050e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.060e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.070e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.080e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.090e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.100e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.110e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.120e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.130e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.140e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.150e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.160e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.170e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.180e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.190e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.200e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.210e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.220e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.230e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.240e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.250e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.260e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.270e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.265e+02
8.280e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.260e+02
8.290e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.260e+02
8.300e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.260e+02
8.310e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.260e+02
8.320e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.260e+02
8.330e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.260e+02
8.340e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.260e+02
8.350e+04	3.572e+00	8.375e-01	9.602e+00	9.466e+00	0.000e+00	1.260e+02
8.360e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.370e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.380e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.390e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.400e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.410e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.420e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.430e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.440e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.450e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.460e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.470e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.480e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.490e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.500e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.510e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.520e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.530e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.540e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.550e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.560e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.570e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.580e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.590e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.600e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.610e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.620e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.630e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.640e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.650e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.660e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.670e+04	3.572e+00	8.375e-01	5.718e+00	9.466e+00	0.000e+00	1.260e+02
8.680e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.690e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.700e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.710e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.720e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.730e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.740e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.750e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.760e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.770e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.780e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.790e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.800e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.810e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.820e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.830e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.840e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.850e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.860e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.870e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.880e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.890e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.900e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.910e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.920e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.930e+04	3.572e+00	8.375e-01	5.718e+00	0.000e+00	0.000e+00	6.205e+01
8.940e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
8.950e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
8.960e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
8.970e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
8.980e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
8.990e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.000e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.010e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.020e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.030e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.040e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.050e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.060e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.070e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.080e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.090e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.100e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.110e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.120e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.130e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.140e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.150e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.160e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.170e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.180e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.190e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.200e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.210e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.220e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.230e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.240e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.250e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.260e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.270e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.280e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.290e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.300e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.310e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.320e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.330e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.340e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.350e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.360e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.370e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.380e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.390e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.400e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.410e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.420e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.430e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.440e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.450e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.460e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.470e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.480e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.490e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.500e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.510e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.520e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.530e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.540e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	6.205e+01
9.550e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	9.466e+00
9.560e+04	3.572e+00	8.375e-01	6.168e+00	0.000e+00	0.000e+00	9.466e+00
