x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
8	0	nan	nan	nan	4.930e+02	5.019e+02
8	1	nan	nan	nan	4.769e+02	4.823e+02
8	2	nan	nan	nan	4.561e+02	4.667e+02
8	3	nan	nan	4.307e+02	4.724e+02	4.724e+02
8	4	nan	nan	nan	4.336e+02	4.534e+02
8	5	nan	nan	nan	4.419e+02	4.419e+02
8	6	nan	nan	nan	4.139e+02	4.347e+02
8	7	nan	nan	nan	4.199e+02	4.199e+02
8	8	nan	nan	nan	4.089e+02	4.095e+02
8	9	nan	nan	nan	4.013e+02	4.054e+02
9	0	nan	nan	4.986e+02	5.033e+02	5.070e+02
9	1	nan	nan	4.715e+02	4.853e+02	4.885e+02
9	2	nan	nan	nan	4.767e+02	4.767e+02
9	3	nan	nan	nan	4.695e+02	4.695e+02
9	4	nan	nan	nan	nan	4.588e+02
9	5	nan	nan	nan	4.425e+02	4.425e+02
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
