x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
3	2	nan	nan	nan	1.881e+02	2.012e+02
3	3	nan	nan	1.762e+02	2.561e+02	3.787e+02
3	4	nan	nan	1.624e+02	2.729e+02	3.453e+02
3	5	nan	1.722e+02	1.722e+02	2.397e+02	3.860e+02
3	6	nan	nan	1.836e+02	2.211e+02	3.612e+02
3	7	nan	1.688e+02	2.165e+02	2.537e+02	3.529e+02
3	8	nan	nan	2.063e+02	2.239e+02	3.487e+02
3	9	nan	1.789e+02	2.223e+02	3.029e+02	3.291e+02
4	0	nan	nan	nan	nan	4.615e+02
4	1	nan	nan	nan	nan	4.495e+02
4	2	nan	nan	nan	2.087e+02	4.199e+02
4	3	nan	nan	nan	3.186e+02	3.474e+02
4	4	nan	nan	nan	2.941e+02	3.937e+02
4	5	nan	nan	2.408e+02	4.107e+02	4.107e+02
4	6	nan	nan	2.239e+02	2.754e+02	3.973e+02
4	7	nan	nan	2.391e+02	2.674e+02	3.766e+02
4	8	nan	nan	2.311e+02	2.619e+02	3.523e+02
4	9	nan	2.544e+02	2.685e+02	3.608e+02	3.620e+02
5	0	nan	nan	nan	nan	4.540e+02
5	1	nan	nan	nan	nan	4.410e+02
5	2	nan	nan	nan	nan	nan
5	3	nan	nan	2.777e+02	3.897e+02	4.313e+02
5	4	nan	nan	2.525e+02	3.033e+02	4.003e+02
5	5	nan	nan	2.781e+02	2.831e+02	4.067e+02
5	6	nan	2.811e+02	3.236e+02	3.236e+02	3.901e+02
5	7	nan	nan	2.794e+02	3.131e+02	3.743e+02
5	8	nan	2.898e+02	2.898e+02	3.336e+02	3.611e+02
5	9	nan	2.667e+02	3.100e+02	3.159e+02	3.734e+02
6	0	nan	nan	nan	nan	4.615e+02
6	1	nan	nan	nan	nan	4.467e+02
6	2	nan	nan	nan	3.931e+02	3.931e+02
6	3	nan	nan	nan	3.913e+02	4.174e+02
6	4	nan	nan	nan	3.982e+02	4.153e+02
6	5	nan	nan	nan	nan	3.783e+02
6	6	nan	nan	nan	3.188e+02	4.047e+02
6	7	nan	nan	3.545e+02	3.545e+02	3.732e+02
6	8	nan	nan	3.382e+02	3.664e+02	3.906e+02
6	9	nan	nan	3.279e+02	3.435e+02	3.713e+02
7	0	nan	nan	nan	nan	4.835e+02
7	1	nan	nan	nan	nan	4.576e+02
7	2	nan	nan	3.850e+02	3.850e+02	3.998e+02
7	3	nan	nan	nan	nan	4.038e+02
7	4	nan	nan	nan	nan	4.118e+02
7	5	nan	nan	nan	3.733e+02	4.123e+02
7	6	nan	nan	3.888e+02	3.888e+02	4.086e+02
7	7	nan	nan	nan	3.510e+02	3.851e+02
7	8	nan	nan	nan	3.477e+02	3.841e+02
7	9	nan	nan	nan	3.759e+02	3.815e+02
8	0	nan	nan	nan	nan	4.667e+02
8	1	nan	nan	nan	4.769e+02	4.769e+02
8	2	nan	nan	nan	nan	4.343e+02
8	3	nan	nan	nan	4.195e+02	4.296e+02
8	4	nan	nan	nan	nan	4.245e+02
8	5	nan	nan	nan	nan	4.234e+02
8	6	nan	nan	nan	nan	4.062e+02
8	7	nan	nan	nan	nan	4.222e+02
8	8	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan
9	0	nan	nan	nan	4.663e+02	4.964e+02
9	1	nan	nan	nan	nan	4.614e+02
9	2	nan	nan	nan	nan	nan
9	3	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
