x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
6	6	nan	nan	3.729e+02	3.729e+02	4.194e+02
6	7	nan	nan	3.494e+02	4.054e+02	4.054e+02
6	8	nan	nan	3.326e+02	3.915e+02	4.030e+02
6	9	nan	3.280e+02	3.546e+02	3.819e+02	3.907e+02
7	0	nan	nan	nan	4.867e+02	4.867e+02
7	1	nan	nan	4.415e+02	4.576e+02	4.767e+02
7	2	nan	nan	nan	4.249e+02	4.534e+02
7	3	nan	nan	nan	4.228e+02	4.616e+02
7	4	nan	3.625e+02	3.841e+02	3.841e+02	4.439e+02
7	5	nan	nan	3.949e+02	3.949e+02	4.433e+02
7	6	nan	nan	3.879e+02	4.185e+02	4.185e+02
7	7	nan	nan	nan	3.942e+02	4.218e+02
7	8	nan	3.748e+02	3.748e+02	3.846e+02	4.019e+02
7	9	nan	nan	3.851e+02	4.003e+02	4.003e+02
8	0	nan	nan	4.715e+02	4.826e+02	5.000e+02
8	1	nan	4.465e+02	4.465e+02	4.701e+02	4.799e+02
8	2	nan	nan	4.457e+02	4.457e+02	4.669e+02
8	3	nan	nan	nan	4.324e+02	4.454e+02
8	4	nan	nan	nan	4.177e+02	4.278e+02
8	5	nan	nan	4.138e+02	4.289e+02	4.358e+02
8	6	nan	nan	4.039e+02	4.039e+02	4.084e+02
8	7	nan	nan	nan	4.012e+02	4.111e+02
8	8	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	4.002e+02
9	0	nan	nan	4.695e+02	4.940e+02	5.006e+02
9	1	nan	nan	4.720e+02	4.720e+02	4.720e+02
9	2	nan	nan	nan	nan	4.687e+02
9	3	nan	nan	nan	nan	4.486e+02
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
