x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
2	6	nan	1.367e+02	2.827e+02	3.943e+02	4.129e+02
2	7	nan	1.569e+02	3.454e+02	3.925e+02	3.925e+02
2	8	nan	1.503e+02	2.890e+02	3.727e+02	3.913e+02
2	9	nan	2.065e+02	3.620e+02	3.739e+02	3.866e+02
3	0	nan	1.862e+02	1.862e+02	4.685e+02	4.814e+02
3	1	nan	nan	2.258e+02	4.561e+02	4.604e+02
3	2	nan	nan	3.607e+02	4.389e+02	4.517e+02
3	3	nan	1.826e+02	3.910e+02	4.312e+02	4.402e+02
3	4	nan	2.022e+02	2.393e+02	4.241e+02	4.341e+02
3	5	nan	1.896e+02	3.355e+02	4.027e+02	4.255e+02
3	6	nan	2.087e+02	2.563e+02	3.965e+02	4.101e+02
3	7	nan	1.971e+02	3.000e+02	3.772e+02	3.986e+02
3	8	nan	2.052e+02	3.384e+02	3.785e+02	3.937e+02
3	9	nan	2.697e+02	2.882e+02	3.762e+02	3.855e+02
4	0	nan	nan	4.000e+02	4.712e+02	4.780e+02
4	1	nan	nan	2.245e+02	4.524e+02	4.632e+02
4	2	nan	2.064e+02	4.116e+02	4.435e+02	4.457e+02
4	3	nan	nan	4.147e+02	4.361e+02	4.484e+02
4	4	nan	2.680e+02	4.260e+02	4.260e+02	4.332e+02
4	5	nan	2.397e+02	2.779e+02	4.113e+02	4.268e+02
4	6	nan	2.714e+02	3.872e+02	4.031e+02	4.149e+02
4	7	nan	2.436e+02	3.363e+02	3.887e+02	3.994e+02
4	8	nan	3.025e+02	3.606e+02	3.835e+02	3.843e+02
4	9	nan	2.801e+02	2.994e+02	3.741e+02	3.848e+02
5	0	nan	nan	4.539e+02	4.679e+02	4.788e+02
5	1	nan	nan	3.608e+02	4.557e+02	4.656e+02
5	2	nan	nan	4.232e+02	4.417e+02	4.532e+02
5	3	nan	2.461e+02	4.199e+02	4.452e+02	4.452e+02
5	4	nan	2.912e+02	3.856e+02	4.256e+02	4.346e+02
5	5	nan	2.941e+02	3.021e+02	4.111e+02	4.292e+02
5	6	nan	2.826e+02	3.256e+02	4.047e+02	4.055e+02
5	7	nan	3.041e+02	3.447e+02	3.866e+02	4.027e+02
5	8	nan	2.885e+02	3.551e+02	3.764e+02	3.942e+02
5	9	nan	3.313e+02	3.691e+02	3.743e+02	3.879e+02
6	0	nan	4.199e+02	4.597e+02	4.677e+02	4.772e+02
6	1	nan	nan	4.487e+02	4.562e+02	4.662e+02
6	2	nan	3.693e+02	3.974e+02	4.389e+02	4.544e+02
6	3	nan	3.786e+02	3.924e+02	4.253e+02	4.380e+02
6	4	nan	nan	4.034e+02	4.235e+02	4.362e+02
6	5	nan	nan	4.081e+02	4.125e+02	4.195e+02
6	6	nan	3.237e+02	3.836e+02	3.999e+02	4.156e+02
6	7	nan	3.106e+02	3.961e+02	3.961e+02	4.058e+02
6	8	nan	3.590e+02	3.696e+02	3.765e+02	3.963e+02
6	9	nan	3.756e+02	3.756e+02	3.772e+02	3.864e+02
7	0	nan	4.457e+02	4.667e+02	4.728e+02	4.905e+02
7	1	nan	nan	4.499e+02	4.542e+02	4.622e+02
7	2	nan	nan	3.975e+02	4.441e+02	4.554e+02
7	3	nan	4.038e+02	4.148e+02	4.372e+02	4.474e+02
7	4	nan	nan	4.155e+02	4.276e+02	4.344e+02
7	5	nan	nan	3.981e+02	4.146e+02	4.340e+02
7	6	nan	3.920e+02	3.920e+02	4.023e+02	4.162e+02
7	7	nan	nan	3.871e+02	3.945e+02	4.058e+02
7	8	nan	3.506e+02	3.801e+02	3.838e+02	4.011e+02
7	9	nan	3.814e+02	3.814e+02	3.836e+02	3.900e+02
8	0	nan	4.498e+02	4.643e+02	4.702e+02	4.831e+02
8	1	nan	4.348e+02	4.553e+02	4.555e+02	4.676e+02
8	2	nan	4.319e+02	4.443e+02	4.443e+02	4.564e+02
8	3	nan	4.100e+02	4.206e+02	4.369e+02	4.423e+02
8	4	nan	nan	4.112e+02	4.245e+02	4.368e+02
8	5	nan	nan	4.043e+02	4.236e+02	4.276e+02
8	6	nan	nan	4.120e+02	4.120e+02	4.146e+02
8	7	nan	nan	nan	nan	4.059e+02
8	8	nan	nan	nan	nan	4.012e+02
8	9	nan	nan	nan	nan	nan
9	0	nan	nan	4.657e+02	4.700e+02	4.787e+02
9	1	nan	nan	nan	4.516e+02	4.666e+02
9	2	nan	nan	nan	nan	4.544e+02
9	3	nan	nan	4.445e+02	4.445e+02	4.462e+02
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
