x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
5	6	nan	2.909e+02	4.068e+02	4.081e+02	4.245e+02
5	7	nan	2.959e+02	3.681e+02	3.956e+02	4.044e+02
5	8	nan	2.918e+02	3.616e+02	3.898e+02	3.941e+02
5	9	nan	2.951e+02	3.736e+02	3.851e+02	3.947e+02
6	0	nan	nan	4.625e+02	4.739e+02	4.845e+02
6	1	nan	nan	4.491e+02	4.621e+02	4.681e+02
6	2	nan	nan	3.427e+02	4.484e+02	4.557e+02
6	3	nan	3.458e+02	4.228e+02	4.432e+02	4.491e+02
6	4	nan	3.668e+02	4.153e+02	4.346e+02	4.349e+02
6	5	nan	3.030e+02	4.187e+02	4.203e+02	4.235e+02
6	6	nan	3.537e+02	3.947e+02	4.104e+02	4.126e+02
6	7	nan	3.735e+02	3.876e+02	3.913e+02	4.169e+02
6	8	nan	3.603e+02	3.894e+02	3.894e+02	3.958e+02
6	9	nan	3.799e+02	3.799e+02	3.828e+02	3.907e+02
7	0	nan	nan	4.752e+02	4.888e+02	4.888e+02
7	1	nan	4.342e+02	4.451e+02	4.612e+02	4.695e+02
7	2	nan	nan	4.483e+02	4.548e+02	4.553e+02
7	3	nan	3.660e+02	4.215e+02	4.410e+02	4.452e+02
7	4	nan	3.937e+02	4.264e+02	4.284e+02	4.357e+02
7	5	nan	4.087e+02	4.128e+02	4.194e+02	4.232e+02
7	6	nan	nan	3.952e+02	4.081e+02	4.231e+02
7	7	nan	3.556e+02	3.887e+02	4.070e+02	4.178e+02
7	8	nan	nan	3.938e+02	3.938e+02	3.953e+02
7	9	nan	3.606e+02	3.922e+02	3.922e+02	3.989e+02
8	0	nan	4.629e+02	4.688e+02	4.805e+02	4.926e+02
8	1	nan	4.425e+02	4.602e+02	4.602e+02	4.686e+02
8	2	nan	nan	4.420e+02	4.535e+02	4.695e+02
8	3	nan	4.267e+02	4.324e+02	4.452e+02	4.561e+02
8	4	nan	nan	4.406e+02	4.475e+02	4.475e+02
8	5	nan	nan	3.954e+02	4.260e+02	4.409e+02
8	6	nan	3.979e+02	4.114e+02	4.304e+02	4.349e+02
8	7	nan	nan	nan	4.074e+02	4.096e+02
8	8	nan	nan	nan	nan	4.093e+02
8	9	nan	nan	nan	nan	3.945e+02
9	0	nan	4.760e+02	4.796e+02	4.815e+02	4.921e+02
9	1	nan	nan	4.747e+02	4.747e+02	4.835e+02
9	2	nan	nan	nan	4.611e+02	4.611e+02
9	3	nan	nan	nan	4.496e+02	4.496e+02
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
