n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.inconsistency	xor._.me.hebbian.network.best.quality.inconsistency.min	xor._.me.hebbian.network.best.quality.inconsistency.max	xor._.me.hebbian.layer.best.quality.inconsistency	xor._.me.hebbian.layer.best.quality.inconsistency.min	xor._.me.hebbian.layer.best.quality.inconsistency.max	xor._.me.hebbian.neuron.best.quality.inconsistency	xor._.me.hebbian.neuron.best.quality.inconsistency.min	xor._.me.hebbian.neuron.best.quality.inconsistency.max	xor._.me.hebbian.synapse.best.quality.inconsistency	xor._.me.hebbian.synapse.best.quality.inconsistency.min	xor._.me.hebbian.synapse.best.quality.inconsistency.max	xor._.me.freeForm.best.quality.inconsistency	xor._.me.freeForm.best.quality.inconsistency.min	xor._.me.freeForm.best.quality.inconsistency.max
4.600e+03	4.333e-01	4.317e-01	8.314e-01	2.512e-01	1.850e-01	3.474e-01	2.535e-01	2.181e-01	2.995e-01	3.109e-01	2.400e-01	3.403e-01	6.614e-01	2.171e-01	7.599e-01
4.700e+03	4.333e-01	4.317e-01	8.314e-01	2.512e-01	1.850e-01	3.474e-01	2.535e-01	2.181e-01	2.995e-01	3.109e-01	2.400e-01	3.403e-01	6.614e-01	2.171e-01	7.599e-01
4.800e+03	4.333e-01	4.317e-01	8.314e-01	2.512e-01	1.850e-01	3.474e-01	2.535e-01	2.181e-01	2.995e-01	3.109e-01	2.400e-01	3.403e-01	6.614e-01	2.171e-01	7.599e-01
4.900e+03	4.333e-01	4.317e-01	8.314e-01	2.512e-01	1.850e-01	3.474e-01	2.535e-01	2.181e-01	2.995e-01	3.109e-01	2.400e-01	3.403e-01	6.614e-01	2.171e-01	7.599e-01
5.000e+03	4.333e-01	4.317e-01	8.314e-01	2.512e-01	1.823e-01	3.474e-01	2.535e-01	2.181e-01	2.995e-01	3.109e-01	2.400e-01	3.403e-01	6.614e-01	2.171e-01	7.599e-01
5.100e+03	4.333e-01	4.317e-01	8.314e-01	2.512e-01	1.823e-01	3.474e-01	2.535e-01	2.181e-01	2.995e-01	3.109e-01	2.400e-01	3.403e-01	6.614e-01	2.171e-01	7.599e-01
5.200e+03	4.333e-01	4.317e-01	8.314e-01	2.512e-01	1.823e-01	3.474e-01	2.535e-01	2.181e-01	2.995e-01	3.109e-01	2.400e-01	3.403e-01	6.614e-01	2.171e-01	7.599e-01
5.300e+03	4.333e-01	4.317e-01	8.314e-01	2.512e-01	1.823e-01	3.474e-01	2.535e-01	2.181e-01	2.995e-01	3.109e-01	2.400e-01	3.403e-01	6.614e-01	2.171e-01	7.599e-01
5.400e+03	4.333e-01	4.317e-01	8.314e-01	2.512e-01	1.823e-01	3.474e-01	2.535e-01	2.181e-01	2.995e-01	3.109e-01	2.400e-01	3.403e-01	6.614e-01	2.171e-01	7.599e-01
5.500e+03	4.333e-01	4.317e-01	8.314e-01	2.512e-01	1.823e-01	3.474e-01	2.535e-01	2.181e-01	2.995e-01	3.109e-01	2.400e-01	3.403e-01	6.614e-01	2.171e-01	7.599e-01
5.600e+03	4.333e-01	4.317e-01	8.314e-01	2.512e-01	1.823e-01	3.474e-01	2.535e-01	2.181e-01	2.995e-01	3.127e-01	2.517e-01	3.403e-01	6.614e-01	2.171e-01	7.599e-01
5.700e+03	4.333e-01	4.317e-01	8.314e-01	2.512e-01	1.823e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.157e-01	2.517e-01	3.403e-01	6.614e-01	2.171e-01	7.599e-01
5.800e+03	4.333e-01	4.317e-01	8.314e-01	2.512e-01	1.856e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.157e-01	2.517e-01	3.403e-01	6.614e-01	2.171e-01	7.599e-01
5.900e+03	4.333e-01	4.317e-01	5.362e-01	2.512e-01	1.856e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.157e-01	2.517e-01	3.403e-01	6.614e-01	2.171e-01	7.599e-01
6.000e+03	4.345e-01	4.317e-01	5.362e-01	2.512e-01	1.856e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.804e-01	3.403e-01	6.614e-01	2.020e-01	7.599e-01
6.100e+03	4.345e-01	4.317e-01	5.362e-01	2.512e-01	1.856e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.804e-01	3.403e-01	6.614e-01	2.020e-01	7.599e-01
6.200e+03	4.345e-01	4.317e-01	5.362e-01	2.512e-01	1.856e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.804e-01	3.403e-01	6.614e-01	2.020e-01	7.599e-01
6.300e+03	4.345e-01	4.317e-01	5.362e-01	2.512e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.804e-01	3.403e-01	6.614e-01	2.020e-01	7.599e-01
6.400e+03	4.345e-01	4.317e-01	5.362e-01	2.512e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.804e-01	3.403e-01	6.614e-01	2.020e-01	7.599e-01
6.500e+03	4.345e-01	4.312e-01	5.362e-01	2.512e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.804e-01	3.403e-01	6.614e-01	2.020e-01	7.599e-01
6.600e+03	4.345e-01	4.312e-01	5.362e-01	2.512e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.804e-01	3.403e-01	6.614e-01	2.020e-01	7.411e-01
6.700e+03	4.345e-01	4.312e-01	5.362e-01	2.512e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.804e-01	3.403e-01	6.614e-01	2.171e-01	7.411e-01
6.800e+03	4.345e-01	4.312e-01	5.362e-01	2.512e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.804e-01	3.403e-01	6.614e-01	2.171e-01	7.411e-01
6.900e+03	4.345e-01	4.312e-01	5.362e-01	2.512e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.804e-01	3.403e-01	6.614e-01	2.171e-01	7.411e-01
7.000e+03	4.345e-01	4.312e-01	5.362e-01	2.512e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.804e-01	3.403e-01	6.614e-01	2.171e-01	7.411e-01
7.100e+03	4.345e-01	4.312e-01	5.362e-01	2.512e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.804e-01	3.403e-01	6.614e-01	2.171e-01	7.411e-01
7.200e+03	4.345e-01	4.312e-01	5.362e-01	2.512e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.804e-01	3.403e-01	6.614e-01	2.171e-01	7.411e-01
7.300e+03	4.345e-01	4.312e-01	5.362e-01	2.512e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.804e-01	3.403e-01	6.614e-01	2.171e-01	7.411e-01
7.400e+03	4.345e-01	4.312e-01	5.362e-01	2.512e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.614e-01	2.171e-01	7.411e-01
7.500e+03	4.345e-01	4.312e-01	5.362e-01	2.512e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.614e-01	2.171e-01	7.411e-01
7.600e+03	4.345e-01	4.312e-01	5.362e-01	2.641e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.498e-01	2.171e-01	7.411e-01
7.700e+03	4.345e-01	4.312e-01	5.362e-01	2.512e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.498e-01	2.020e-01	7.411e-01
7.800e+03	4.345e-01	4.312e-01	5.362e-01	2.512e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.498e-01	2.020e-01	7.411e-01
7.900e+03	4.345e-01	4.312e-01	4.826e-01	2.512e-01	1.835e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.498e-01	2.020e-01	7.411e-01
8.000e+03	4.345e-01	4.312e-01	4.826e-01	2.512e-01	1.833e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.498e-01	2.020e-01	7.411e-01
8.100e+03	4.345e-01	4.312e-01	4.826e-01	2.378e-01	1.805e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.024e-01	2.020e-01	7.411e-01
8.200e+03	4.345e-01	4.312e-01	4.826e-01	2.378e-01	1.805e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.024e-01	2.020e-01	7.411e-01
8.300e+03	4.345e-01	4.312e-01	4.826e-01	2.378e-01	1.805e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.024e-01	2.020e-01	7.411e-01
8.400e+03	4.345e-01	4.312e-01	4.826e-01	2.512e-01	1.805e-01	3.577e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.024e-01	2.020e-01	7.324e-01
8.500e+03	4.345e-01	4.312e-01	4.826e-01	2.512e-01	1.805e-01	3.577e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.024e-01	2.020e-01	7.140e-01
8.600e+03	4.345e-01	4.312e-01	4.826e-01	2.378e-01	1.665e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.024e-01	2.020e-01	7.140e-01
8.700e+03	4.345e-01	4.312e-01	4.826e-01	2.378e-01	1.665e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.000e-01	2.020e-01	7.140e-01
8.800e+03	4.345e-01	4.312e-01	4.826e-01	2.378e-01	1.665e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.000e-01	3.034e-01	7.140e-01
8.900e+03	4.345e-01	4.312e-01	4.826e-01	2.378e-01	1.665e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.000e-01	3.034e-01	7.140e-01
9.000e+03	4.345e-01	4.312e-01	4.826e-01	2.378e-01	1.665e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.000e-01	3.034e-01	7.140e-01
9.100e+03	4.345e-01	4.312e-01	4.826e-01	2.378e-01	1.805e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.176e-01	2.400e-01	3.403e-01	6.000e-01	3.034e-01	7.140e-01
9.200e+03	4.345e-01	4.312e-01	4.826e-01	2.378e-01	1.805e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	6.000e-01	3.034e-01	7.140e-01
9.300e+03	4.345e-01	4.312e-01	4.826e-01	2.378e-01	1.805e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	6.000e-01	1.959e-01	7.140e-01
9.400e+03	4.345e-01	4.312e-01	4.826e-01	2.378e-01	1.805e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.959e-01	7.140e-01
9.500e+03	4.345e-01	4.312e-01	4.826e-01	2.307e-01	1.665e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.959e-01	7.140e-01
9.600e+03	4.333e-01	4.304e-01	4.660e-01	2.123e-01	1.665e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.959e-01	7.140e-01
9.700e+03	4.333e-01	4.304e-01	4.660e-01	2.123e-01	1.665e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.959e-01	7.140e-01
9.800e+03	4.333e-01	4.304e-01	4.660e-01	2.123e-01	1.665e-01	3.474e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.959e-01	7.140e-01
9.900e+03	4.333e-01	4.304e-01	4.660e-01	2.014e-01	1.665e-01	3.379e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.959e-01	7.140e-01
1.000e+04	4.333e-01	4.304e-01	4.660e-01	2.014e-01	1.625e-01	3.379e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.853e-01	7.140e-01
1.010e+04	4.333e-01	4.304e-01	4.660e-01	2.201e-01	1.625e-01	3.379e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.853e-01	7.140e-01
1.020e+04	4.333e-01	4.304e-01	4.660e-01	2.201e-01	1.625e-01	3.379e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.853e-01	7.140e-01
1.030e+04	4.333e-01	4.304e-01	4.660e-01	2.201e-01	1.625e-01	3.379e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.853e-01	7.140e-01
1.040e+04	4.333e-01	4.304e-01	4.660e-01	2.201e-01	1.625e-01	3.379e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.853e-01	7.140e-01
1.050e+04	4.333e-01	4.304e-01	4.652e-01	2.201e-01	1.625e-01	3.379e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.850e-01	7.140e-01
1.060e+04	4.333e-01	4.304e-01	4.652e-01	2.201e-01	1.625e-01	3.379e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.850e-01	7.140e-01
1.070e+04	4.333e-01	4.304e-01	4.652e-01	2.201e-01	1.526e-01	3.379e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.850e-01	7.140e-01
1.080e+04	4.333e-01	4.304e-01	4.652e-01	2.296e-01	1.625e-01	3.379e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.850e-01	7.140e-01
1.090e+04	4.333e-01	4.304e-01	4.652e-01	2.296e-01	1.625e-01	3.379e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.850e-01	7.140e-01
1.100e+04	4.327e-01	4.300e-01	4.587e-01	2.296e-01	1.625e-01	3.379e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.850e-01	7.140e-01
1.110e+04	4.327e-01	4.304e-01	4.587e-01	2.296e-01	1.625e-01	3.379e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.850e-01	7.140e-01
1.120e+04	4.327e-01	4.304e-01	4.587e-01	2.296e-01	1.625e-01	3.379e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.850e-01	7.140e-01
1.130e+04	4.327e-01	4.304e-01	4.587e-01	2.296e-01	1.625e-01	3.379e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.850e-01	7.141e-01
1.140e+04	4.327e-01	4.304e-01	4.570e-01	2.296e-01	1.625e-01	3.379e-01	2.535e-01	2.099e-01	2.995e-01	3.127e-01	2.398e-01	3.403e-01	5.981e-01	1.850e-01	7.141e-01
