n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.inconsistency	xor._.me.hebbian.network.best.quality.inconsistency.min	xor._.me.hebbian.network.best.quality.inconsistency.max	xor._.me.hebbian.layer.best.quality.inconsistency	xor._.me.hebbian.layer.best.quality.inconsistency.min	xor._.me.hebbian.layer.best.quality.inconsistency.max	xor._.me.hebbian.neuron.best.quality.inconsistency	xor._.me.hebbian.neuron.best.quality.inconsistency.min	xor._.me.hebbian.neuron.best.quality.inconsistency.max	xor._.me.hebbian.synapse.best.quality.inconsistency	xor._.me.hebbian.synapse.best.quality.inconsistency.min	xor._.me.hebbian.synapse.best.quality.inconsistency.max	xor._.me.freeForm.best.quality.inconsistency	xor._.me.freeForm.best.quality.inconsistency.min	xor._.me.freeForm.best.quality.inconsistency.max
6.800e+03	4.621e-01	4.309e-01	8.372e-01	3.992e-01	2.606e-01	4.430e-01	2.250e-01	1.941e-01	2.976e-01	3.110e-01	2.481e-01	3.641e-01	1.912e-01	4.494e-07	6.000e-01
6.900e+03	4.621e-01	4.309e-01	8.372e-01	4.051e-01	2.606e-01	4.430e-01	2.368e-01	2.000e-01	2.976e-01	3.110e-01	2.481e-01	3.641e-01	1.912e-01	4.494e-07	4.150e-01
7.000e+03	4.621e-01	4.309e-01	8.372e-01	4.051e-01	2.606e-01	4.430e-01	2.368e-01	2.000e-01	2.976e-01	3.110e-01	2.481e-01	3.641e-01	1.897e-01	4.494e-07	4.150e-01
7.100e+03	4.602e-01	4.309e-01	8.372e-01	4.051e-01	2.606e-01	4.430e-01	2.368e-01	2.000e-01	2.976e-01	3.110e-01	2.481e-01	3.641e-01	1.897e-01	4.494e-07	4.150e-01
7.200e+03	4.602e-01	4.309e-01	8.372e-01	4.051e-01	2.606e-01	4.430e-01	2.368e-01	2.000e-01	2.976e-01	3.110e-01	2.481e-01	3.641e-01	1.897e-01	4.494e-07	4.150e-01
7.300e+03	4.602e-01	4.309e-01	8.372e-01	4.051e-01	2.606e-01	4.430e-01	2.368e-01	2.000e-01	2.976e-01	3.110e-01	2.481e-01	3.641e-01	1.897e-01	4.494e-07	4.150e-01
7.400e+03	4.602e-01	4.309e-01	8.372e-01	4.051e-01	2.739e-01	4.430e-01	2.368e-01	2.000e-01	2.976e-01	3.110e-01	2.481e-01	3.641e-01	1.912e-01	1.914e-06	4.150e-01
7.500e+03	4.602e-01	4.309e-01	8.372e-01	3.992e-01	2.739e-01	4.430e-01	2.368e-01	2.000e-01	2.976e-01	3.110e-01	2.481e-01	3.641e-01	1.971e-01	1.914e-06	4.766e-01
7.600e+03	4.602e-01	4.309e-01	8.372e-01	3.992e-01	2.739e-01	4.430e-01	2.368e-01	2.000e-01	2.976e-01	3.110e-01	2.481e-01	3.641e-01	1.971e-01	1.914e-06	4.520e-01
7.700e+03	4.602e-01	4.309e-01	8.372e-01	3.992e-01	2.739e-01	4.430e-01	2.368e-01	2.000e-01	2.976e-01	3.110e-01	2.481e-01	3.641e-01	1.971e-01	4.494e-07	4.520e-01
7.800e+03	4.602e-01	4.309e-01	8.372e-01	4.045e-01	2.821e-01	4.430e-01	2.368e-01	2.000e-01	2.976e-01	3.110e-01	2.481e-01	3.641e-01	2.468e-01	1.914e-06	4.520e-01
7.900e+03	4.602e-01	4.309e-01	8.372e-01	4.045e-01	2.821e-01	4.430e-01	2.368e-01	2.000e-01	2.976e-01	3.110e-01	2.481e-01	3.641e-01	2.468e-01	1.914e-06	4.813e-01
8.000e+03	4.602e-01	4.309e-01	8.372e-01	4.045e-01	2.821e-01	4.430e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	1.914e-06	4.813e-01
8.100e+03	4.602e-01	4.309e-01	8.372e-01	3.602e-01	2.821e-01	4.430e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	1.914e-06	4.813e-01
8.200e+03	4.602e-01	4.309e-01	8.372e-01	3.602e-01	2.739e-01	4.430e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	1.914e-06	4.813e-01
8.300e+03	4.602e-01	4.309e-01	8.372e-01	3.602e-01	2.739e-01	4.430e-01	2.368e-01	2.000e-01	2.976e-01	3.039e-01	2.445e-01	3.547e-01	2.468e-01	4.443e-06	4.813e-01
