x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
4	3	nan	3.068e+02	3.563e+02	4.055e+02	4.446e+02
4	4	nan	2.908e+02	3.342e+02	3.631e+02	4.338e+02
4	5	nan	3.124e+02	3.720e+02	3.720e+02	4.153e+02
4	6	nan	2.658e+02	3.537e+02	3.738e+02	4.134e+02
4	7	nan	3.066e+02	3.129e+02	3.708e+02	3.962e+02
4	8	nan	2.689e+02	3.502e+02	3.622e+02	3.894e+02
4	9	nan	2.408e+02	3.089e+02	3.631e+02	3.838e+02
5	0	nan	3.849e+02	3.977e+02	4.496e+02	4.752e+02
5	1	nan	2.854e+02	4.143e+02	4.326e+02	4.618e+02
5	2	nan	3.119e+02	3.743e+02	4.147e+02	4.426e+02
5	3	nan	3.463e+02	3.607e+02	4.029e+02	4.422e+02
5	4	nan	2.787e+02	3.833e+02	4.057e+02	4.282e+02
5	5	nan	2.974e+02	3.411e+02	3.755e+02	4.160e+02
5	6	nan	2.649e+02	3.264e+02	3.697e+02	4.160e+02
5	7	nan	3.093e+02	3.369e+02	3.452e+02	4.009e+02
5	8	nan	2.801e+02	3.340e+02	3.537e+02	3.946e+02
5	9	nan	2.660e+02	3.100e+02	3.281e+02	3.870e+02
6	0	nan	3.610e+02	4.313e+02	4.366e+02	4.784e+02
6	1	nan	3.592e+02	3.780e+02	4.276e+02	4.604e+02
6	2	nan	3.340e+02	4.007e+02	4.125e+02	4.473e+02
6	3	nan	3.308e+02	3.467e+02	4.032e+02	4.362e+02
6	4	nan	3.309e+02	3.603e+02	3.995e+02	4.345e+02
6	5	nan	3.024e+02	3.765e+02	3.781e+02	4.265e+02
6	6	nan	3.055e+02	3.513e+02	3.700e+02	4.099e+02
6	7	nan	3.111e+02	3.414e+02	3.581e+02	3.994e+02
6	8	nan	3.285e+02	3.458e+02	3.733e+02	3.952e+02
6	9	nan	nan	nan	3.661e+02	3.829e+02
7	0	nan	3.749e+02	4.321e+02	4.583e+02	4.798e+02
7	1	nan	3.808e+02	4.179e+02	4.267e+02	4.580e+02
7	2	nan	3.790e+02	3.982e+02	4.083e+02	4.560e+02
7	3	nan	3.534e+02	3.833e+02	3.966e+02	4.397e+02
7	4	nan	nan	3.841e+02	3.903e+02	4.320e+02
7	5	nan	3.533e+02	3.533e+02	3.903e+02	4.213e+02
7	6	nan	nan	3.669e+02	3.834e+02	4.126e+02
7	7	nan	nan	3.564e+02	3.564e+02	4.012e+02
7	8	nan	nan	3.567e+02	3.761e+02	3.958e+02
7	9	nan	3.724e+02	3.724e+02	3.724e+02	3.858e+02
8	0	nan	4.195e+02	4.335e+02	4.585e+02	4.786e+02
8	1	nan	nan	4.291e+02	4.291e+02	4.622e+02
8	2	nan	nan	4.131e+02	4.195e+02	4.554e+02
8	3	nan	nan	nan	4.179e+02	4.435e+02
8	4	nan	nan	nan	4.066e+02	4.339e+02
8	5	nan	nan	nan	nan	4.263e+02
8	6	nan	nan	nan	nan	4.083e+02
8	7	nan	nan	nan	nan	4.000e+02
8	8	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan
9	0	nan	nan	nan	4.626e+02	4.776e+02
9	1	nan	nan	nan	nan	4.640e+02
9	2	nan	nan	nan	nan	4.518e+02
9	3	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
