x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
5	7	nan	2.801e+02	2.959e+02	3.865e+02	4.221e+02
5	8	nan	nan	3.685e+02	3.908e+02	4.077e+02
5	9	nan	2.837e+02	3.667e+02	3.830e+02	4.021e+02
6	0	nan	nan	4.564e+02	4.838e+02	4.969e+02
6	1	nan	nan	nan	4.582e+02	4.845e+02
6	2	nan	3.234e+02	4.037e+02	4.427e+02	4.676e+02
6	3	nan	nan	3.358e+02	4.535e+02	4.548e+02
6	4	nan	3.427e+02	3.427e+02	4.226e+02	4.509e+02
6	5	nan	nan	3.445e+02	4.292e+02	4.369e+02
6	6	nan	nan	3.979e+02	4.102e+02	4.285e+02
6	7	nan	3.125e+02	3.529e+02	4.215e+02	4.215e+02
6	8	nan	3.684e+02	3.684e+02	4.051e+02	4.051e+02
6	9	nan	3.223e+02	3.965e+02	3.965e+02	4.011e+02
7	0	nan	nan	4.722e+02	4.869e+02	4.951e+02
7	1	nan	nan	4.288e+02	4.540e+02	4.802e+02
7	2	nan	nan	4.058e+02	4.463e+02	4.689e+02
7	3	nan	3.717e+02	3.717e+02	4.353e+02	4.601e+02
7	4	nan	nan	4.135e+02	4.250e+02	4.565e+02
7	5	nan	nan	3.900e+02	4.256e+02	4.397e+02
7	6	nan	nan	4.084e+02	4.105e+02	4.318e+02
7	7	nan	3.652e+02	3.901e+02	4.005e+02	4.237e+02
7	8	nan	nan	3.725e+02	3.947e+02	4.079e+02
7	9	nan	3.896e+02	3.896e+02	3.901e+02	4.027e+02
8	0	nan	4.489e+02	4.755e+02	4.865e+02	4.950e+02
8	1	nan	nan	4.666e+02	4.666e+02	4.797e+02
8	2	nan	nan	4.482e+02	4.507e+02	4.701e+02
8	3	nan	4.291e+02	4.517e+02	4.517e+02	4.637e+02
8	4	nan	nan	4.371e+02	4.394e+02	4.507e+02
8	5	nan	nan	4.215e+02	4.215e+02	4.437e+02
8	6	nan	nan	nan	4.207e+02	4.303e+02
8	7	nan	nan	3.978e+02	3.978e+02	4.209e+02
8	8	nan	nan	nan	nan	4.087e+02
8	9	nan	nan	nan	4.028e+02	4.043e+02
9	0	nan	4.604e+02	4.761e+02	4.923e+02	5.028e+02
9	1	nan	nan	4.528e+02	4.789e+02	4.873e+02
9	2	nan	nan	nan	4.646e+02	4.753e+02
9	3	nan	nan	nan	nan	4.628e+02
9	4	nan	nan	nan	4.502e+02	4.513e+02
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
