x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
6	2	nan	3.252e+02	3.452e+02	3.452e+02	3.452e+02
6	3	nan	3.329e+02	3.457e+02	3.457e+02	3.457e+02
6	4	nan	nan	3.432e+02	3.432e+02	3.447e+02
6	5	nan	3.366e+02	3.366e+02	3.366e+02	3.410e+02
6	6	nan	3.009e+02	3.237e+02	3.433e+02	3.433e+02
6	7	nan	3.025e+02	3.069e+02	3.164e+02	3.291e+02
6	8	nan	nan	3.350e+02	3.350e+02	3.444e+02
6	9	nan	nan	nan	nan	nan
7	0	nan	3.715e+02	3.910e+02	3.910e+02	3.910e+02
7	1	nan	3.677e+02	3.918e+02	3.944e+02	3.952e+02
7	2	nan	3.917e+02	3.919e+02	3.919e+02	3.919e+02
7	3	nan	3.558e+02	3.558e+02	3.945e+02	3.945e+02
7	4	nan	nan	3.673e+02	3.673e+02	3.673e+02
7	5	nan	nan	nan	nan	3.551e+02
7	6	nan	nan	3.545e+02	3.545e+02	3.545e+02
7	7	nan	nan	nan	nan	nan
7	8	nan	nan	nan	nan	nan
7	9	nan	nan	nan	nan	3.587e+02
8	0	nan	nan	4.123e+02	4.123e+02	4.243e+02
8	1	nan	4.076e+02	4.253e+02	4.253e+02	4.253e+02
8	2	nan	nan	nan	4.118e+02	4.118e+02
8	3	nan	nan	nan	4.080e+02	4.080e+02
8	4	nan	nan	nan	nan	nan
8	5	nan	nan	nan	nan	nan
8	6	nan	nan	nan	nan	nan
8	7	nan	nan	nan	nan	nan
8	8	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan
9	0	nan	nan	nan	nan	nan
9	1	nan	nan	nan	nan	nan
9	2	nan	nan	nan	nan	nan
9	3	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
