problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→maturePerformance;best→quality→increase;best→quality→inconsistency
nav-lives;me-hebbian-neuron;5;[8];213;21300;21300;4.62145e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];214;21400;21400;4.63004e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];215;21500;21500;4.63856e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];216;21600;21600;4.64712e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];217;21700;21700;4.65562e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];218;21800;21800;4.66430e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];219;21900;21900;4.67305e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];220;22000;22000;4.68176e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];221;22100;22100;4.69037e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];222;22200;22200;4.69892e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];223;22300;22300;4.70727e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];224;22400;22400;4.71550e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];225;22500;22500;4.72358e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];226;22600;22600;4.73178e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];227;22700;22700;4.74008e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];228;22800;22800;4.74781e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-freeForm;1;[8];7;700;700;4.74147e+02;24;2;1;1.00000e+00;1.00000e+00;1.00000e+00;200;3.38506e-01;1.87866e-01;4.76116e-01
nav-lives;me-hebbian-neuron;5;[8];229;22900;22900;4.76027e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];230;23000;23000;5.18747e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];231;23100;23100;5.19668e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];232;23200;23200;5.20541e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];233;23300;23300;5.21401e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];234;23400;23400;5.22234e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];235;23500;23500;5.23095e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];236;23600;23600;5.23957e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];237;23700;23700;5.24828e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];238;23800;23800;5.25704e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];239;23900;23900;5.26571e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];240;24000;24000;5.27437e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];241;24100;24100;5.28309e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];242;24200;24200;5.29162e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];243;24300;24300;5.30000e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];244;24400;24400;5.30819e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];245;24500;24500;5.31661e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];246;24600;24600;5.32508e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];247;24700;24700;5.33378e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];248;24800;24800;5.34215e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];249;24900;24900;5.35067e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];250;25000;25000;5.35933e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];251;25100;25100;5.36778e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];252;25200;25200;5.37618e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];253;25300;25300;5.38455e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];254;25400;25400;5.39285e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];255;25500;25500;5.40101e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];256;25600;25600;5.40894e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-freeForm;1;[8];8;800;800;5.40456e+02;26;2;1;1.00000e+00;1.00000e+00;1.00000e+00;200;3.38506e-01;1.87866e-01;4.76116e-01
nav-lives;me-hebbian-neuron;5;[8];257;25700;25700;5.42165e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];258;25800;25800;5.84689e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];259;25900;25900;5.85661e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];260;26000;26000;5.86533e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];261;26100;26100;5.87390e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;2.98777e-01;3.04135e-01;4.61348e-01
nav-lives;me-hebbian-neuron;5;[8];262;26200;26200;5.88246e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];263;26300;26300;5.89083e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];264;26400;26400;5.89940e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];265;26500;26500;5.90801e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];266;26600;26600;5.91679e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];267;26700;26700;5.92542e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];268;26800;26800;5.93396e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];269;26900;26900;5.94258e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];270;27000;27000;5.95115e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];271;27100;27100;5.95962e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];272;27200;27200;5.96807e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];273;27300;27300;5.97653e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];274;27400;27400;5.98508e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];275;27500;27500;5.99383e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];276;27600;27600;6.00252e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];277;27700;27700;6.01116e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];278;27800;27800;6.01979e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];279;27900;27900;6.02853e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];280;28000;28000;6.03701e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];281;28100;28100;6.04516e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];282;28200;28200;6.05340e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];283;28300;28300;6.06136e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];284;28400;28400;6.06913e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-freeForm;1;[8];9;900;900;6.06807e+02;26;2;1;1.00000e+00;1.00000e+00;1.00000e+00;200;3.38506e-01;1.87866e-01;4.76116e-01
nav-lives;me-hebbian-neuron;5;[8];285;28500;28500;6.08077e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];286;28600;28600;6.50858e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];287;28700;28700;6.51806e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];288;28800;28800;6.52678e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];289;28900;28900;6.53548e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];290;29000;29000;6.54392e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];291;29100;29100;6.55219e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];292;29200;29200;6.56062e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];293;29300;29300;6.56911e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];294;29400;29400;6.57757e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];295;29500;29500;6.58630e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];296;29600;29600;6.59479e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];297;29700;29700;6.60330e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];298;29800;29800;6.61201e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];299;29900;29900;6.62031e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];300;30000;30000;6.62860e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];301;30100;30100;6.63699e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];302;30200;30200;6.64532e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];303;30300;30300;6.65387e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];304;30400;30400;6.66242e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];305;30500;30500;6.67089e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];306;30600;30600;6.67945e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];307;30700;30700;6.68797e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];308;30800;30800;6.69635e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];309;30900;30900;6.70460e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];310;31000;31000;6.71280e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];311;31100;31100;6.72104e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];312;31200;31200;6.72950e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-freeForm;1;[8];10;1000;1000;6.72974e+02;27;2;1;1.00000e+00;1.00000e+00;1.00000e+00;200;3.38506e-01;1.87866e-01;4.76116e-01
nav-lives;me-hebbian-neuron;5;[8];313;31300;31300;6.73749e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];314;31400;31400;6.75029e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];315;31500;31500;7.17661e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];316;31600;31600;7.18596e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];317;31700;31700;7.19487e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];318;31800;31800;7.20334e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];319;31900;31900;7.21205e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];320;32000;32000;7.22047e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];321;32100;32100;7.22903e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];322;32200;32200;7.23763e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];323;32300;32300;7.24635e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];324;32400;32400;7.25499e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];325;32500;32500;7.26361e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];326;32600;32600;7.27224e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];327;32700;32700;7.28079e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];328;32800;32800;7.28917e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];329;32900;32900;7.29769e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];330;33000;33000;7.30614e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];331;33100;33100;7.31459e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];332;33200;33200;7.32320e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];333;33300;33300;7.33182e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];334;33400;33400;7.34033e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];335;33500;33500;7.34889e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];336;33600;33600;7.35721e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];337;33700;33700;7.36553e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];338;33800;33800;7.37375e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];339;33900;33900;7.38214e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];340;34000;34000;7.39011e+02;33;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];341;34100;34100;7.39788e+02;34;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-freeForm;1;[8];11;1100;1100;7.39412e+02;27;2;1;1.00000e+00;1.00000e+00;1.00000e+00;200;3.38506e-01;1.87866e-01;4.76116e-01
nav-lives;me-hebbian-neuron;5;[8];342;34200;34200;7.41062e+02;34;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];343;34300;34300;7.83769e+02;34;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];344;34400;34400;7.84680e+02;34;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];345;34500;34500;7.85548e+02;34;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];346;34600;34600;7.86440e+02;34;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];347;34700;34700;7.87313e+02;34;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];348;34800;34800;7.88176e+02;34;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];349;34900;34900;7.89015e+02;34;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];350;35000;35000;7.89859e+02;34;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];351;35100;35100;7.90735e+02;34;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];352;35200;35200;7.91601e+02;34;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];353;35300;35300;7.92459e+02;34;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
nav-lives;me-hebbian-neuron;5;[8];354;35400;35400;7.93309e+02;34;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;3.20067e-01;3.23736e-01;4.60775e-01
