x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
6	0	nan	nan	4.540e+02	4.879e+02	5.052e+02
6	1	nan	nan	4.349e+02	4.638e+02	4.900e+02
6	2	nan	4.403e+02	4.524e+02	4.524e+02	4.794e+02
6	3	nan	3.674e+02	4.294e+02	4.469e+02	4.553e+02
6	4	nan	3.316e+02	4.269e+02	4.483e+02	4.672e+02
6	5	nan	nan	4.102e+02	4.308e+02	4.308e+02
6	6	nan	nan	3.915e+02	4.228e+02	4.294e+02
6	7	nan	nan	3.786e+02	3.995e+02	4.203e+02
6	8	nan	3.458e+02	3.681e+02	4.139e+02	4.139e+02
6	9	nan	nan	4.003e+02	4.003e+02	4.080e+02
7	0	nan	nan	4.905e+02	4.905e+02	5.062e+02
7	1	nan	nan	4.546e+02	4.546e+02	4.924e+02
7	2	nan	nan	4.292e+02	4.583e+02	4.810e+02
7	3	nan	3.885e+02	4.076e+02	4.661e+02	4.696e+02
7	4	nan	nan	3.957e+02	4.384e+02	4.578e+02
7	5	nan	3.582e+02	3.922e+02	4.271e+02	4.357e+02
7	6	nan	3.987e+02	3.987e+02	4.447e+02	4.447e+02
7	7	nan	3.629e+02	3.997e+02	4.141e+02	4.293e+02
7	8	nan	nan	3.583e+02	3.976e+02	4.179e+02
7	9	nan	3.870e+02	3.948e+02	3.999e+02	4.091e+02
8	0	nan	nan	4.806e+02	4.966e+02	5.080e+02
8	1	nan	4.424e+02	4.533e+02	4.769e+02	4.960e+02
8	2	nan	nan	4.596e+02	4.728e+02	4.818e+02
8	3	nan	nan	4.463e+02	4.660e+02	4.762e+02
8	4	nan	nan	4.299e+02	4.517e+02	4.614e+02
8	5	nan	nan	4.263e+02	4.499e+02	4.527e+02
8	6	nan	nan	4.052e+02	4.222e+02	4.418e+02
8	7	nan	nan	nan	nan	4.324e+02
8	8	nan	nan	nan	4.156e+02	4.278e+02
8	9	nan	nan	4.001e+02	4.001e+02	4.103e+02
9	0	nan	nan	5.051e+02	5.078e+02	5.107e+02
9	1	nan	nan	4.646e+02	4.731e+02	4.972e+02
9	2	nan	nan	4.520e+02	4.695e+02	4.856e+02
9	3	nan	nan	4.609e+02	4.680e+02	4.764e+02
9	4	nan	nan	nan	nan	4.662e+02
9	5	nan	nan	nan	nan	4.556e+02
9	6	nan	nan	nan	nan	4.473e+02
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
