x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
4	5	nan	3.318e+02	3.725e+02	4.176e+02	4.308e+02
4	6	nan	3.042e+02	4.064e+02	4.064e+02	4.336e+02
4	7	nan	2.881e+02	3.462e+02	3.657e+02	4.171e+02
4	8	nan	3.212e+02	3.433e+02	3.782e+02	4.032e+02
4	9	nan	2.797e+02	3.654e+02	3.972e+02	3.972e+02
5	0	nan	nan	4.599e+02	5.014e+02	5.090e+02
5	1	nan	nan	4.651e+02	4.888e+02	4.915e+02
5	2	nan	nan	4.187e+02	4.756e+02	4.803e+02
5	3	nan	2.702e+02	4.002e+02	4.349e+02	4.703e+02
5	4	nan	3.659e+02	3.659e+02	4.343e+02	4.499e+02
5	5	nan	4.052e+02	4.052e+02	4.221e+02	4.583e+02
5	6	nan	2.854e+02	3.856e+02	4.011e+02	4.365e+02
5	7	nan	2.943e+02	4.258e+02	4.258e+02	4.386e+02
5	8	nan	3.166e+02	3.726e+02	3.816e+02	4.236e+02
5	9	nan	3.893e+02	3.893e+02	4.005e+02	4.150e+02
6	0	nan	4.563e+02	4.709e+02	4.956e+02	5.080e+02
6	1	nan	3.063e+02	4.434e+02	4.524e+02	4.949e+02
6	2	nan	4.273e+02	4.490e+02	4.552e+02	4.711e+02
6	3	nan	4.081e+02	4.487e+02	4.487e+02	4.487e+02
6	4	nan	3.047e+02	3.863e+02	4.214e+02	4.478e+02
6	5	nan	3.647e+02	3.952e+02	4.121e+02	4.227e+02
6	6	nan	3.687e+02	3.687e+02	4.116e+02	4.447e+02
6	7	nan	3.451e+02	3.802e+02	4.089e+02	4.310e+02
6	8	nan	3.431e+02	3.895e+02	4.052e+02	4.232e+02
6	9	nan	3.583e+02	3.857e+02	4.051e+02	4.102e+02
7	0	nan	nan	4.998e+02	5.002e+02	5.056e+02
7	1	nan	4.181e+02	4.484e+02	4.712e+02	4.775e+02
7	2	nan	3.776e+02	4.401e+02	4.530e+02	4.702e+02
7	3	nan	3.504e+02	4.307e+02	4.586e+02	4.586e+02
7	4	nan	3.876e+02	4.137e+02	4.293e+02	4.566e+02
7	5	nan	nan	3.975e+02	4.005e+02	4.414e+02
7	6	nan	3.861e+02	3.861e+02	4.130e+02	4.385e+02
7	7	nan	3.805e+02	4.060e+02	4.060e+02	4.304e+02
7	8	nan	3.832e+02	3.832e+02	4.007e+02	4.080e+02
7	9	nan	3.833e+02	3.893e+02	3.947e+02	4.137e+02
8	0	nan	4.900e+02	4.900e+02	4.902e+02	5.100e+02
8	1	nan	4.381e+02	4.589e+02	4.762e+02	4.815e+02
8	2	nan	4.434e+02	4.725e+02	4.764e+02	4.764e+02
8	3	nan	4.380e+02	4.514e+02	4.514e+02	4.653e+02
8	4	nan	nan	4.513e+02	4.513e+02	4.686e+02
8	5	nan	4.227e+02	4.227e+02	4.227e+02	4.463e+02
8	6	nan	4.051e+02	4.051e+02	4.233e+02	4.391e+02
8	7	nan	nan	4.027e+02	4.135e+02	4.287e+02
8	8	nan	nan	nan	4.125e+02	4.125e+02
8	9	nan	nan	nan	nan	4.073e+02
9	0	nan	4.700e+02	4.946e+02	4.969e+02	5.098e+02
9	1	nan	nan	4.739e+02	4.791e+02	4.923e+02
9	2	nan	nan	nan	4.818e+02	4.866e+02
9	3	nan	nan	nan	nan	4.655e+02
9	4	nan	4.519e+02	4.519e+02	4.519e+02	4.519e+02
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
