x	y	progress.rate.q.0.05.0.00.fitness	progress.rate.q.0.05.0.10.fitness	progress.rate.q.0.05.0.25.fitness	progress.rate.q.0.05.0.50.fitness	progress.rate.q.0.05.1.00.fitness
8	7	nan	nan	nan	8.246e-01	8.913e-01
8	8	nan	nan	8.747e-01	8.831e-01	8.833e-01
8	9	nan	nan	nan	8.331e-01	8.415e-01
9	0	nan	nan	9.999e-01	9.999e-01	9.999e-01
9	1	nan	nan	9.914e-01	9.915e-01	9.915e-01
9	2	nan	nan	nan	9.748e-01	9.831e-01
9	3	nan	nan	9.749e-01	9.749e-01	9.749e-01
9	4	nan	9.414e-01	9.581e-01	9.664e-01	9.664e-01
9	5	nan	nan	8.996e-01	9.498e-01	9.498e-01
9	6	nan	nan	nan	9.164e-01	9.332e-01
9	7	nan	8.998e-01	9.080e-01	9.080e-01	9.082e-01
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
