x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
5	8	nan	nan	2.693e+02	3.105e+02	3.802e+02
5	9	nan	2.636e+02	2.921e+02	2.937e+02	3.849e+02
6	0	nan	nan	nan	4.398e+02	4.640e+02
6	1	nan	nan	nan	nan	4.482e+02
6	2	nan	nan	nan	nan	4.302e+02
6	3	nan	nan	nan	3.173e+02	4.399e+02
6	4	nan	nan	nan	nan	4.167e+02
6	5	nan	nan	nan	3.500e+02	4.104e+02
6	6	nan	nan	3.014e+02	3.485e+02	4.017e+02
6	7	nan	nan	2.990e+02	3.293e+02	3.875e+02
6	8	nan	3.211e+02	3.211e+02	3.553e+02	3.844e+02
6	9	nan	nan	nan	3.249e+02	3.795e+02
7	0	nan	nan	nan	4.520e+02	4.662e+02
7	1	nan	nan	nan	nan	4.522e+02
7	2	nan	nan	nan	3.539e+02	4.383e+02
7	3	nan	nan	nan	3.855e+02	4.243e+02
7	4	nan	nan	nan	3.906e+02	4.310e+02
7	5	nan	nan	nan	3.508e+02	4.078e+02
7	6	nan	nan	nan	nan	4.001e+02
7	7	nan	nan	nan	nan	3.963e+02
7	8	nan	nan	nan	nan	3.811e+02
7	9	nan	nan	nan	3.772e+02	3.835e+02
8	0	nan	nan	nan	nan	4.754e+02
8	1	nan	nan	nan	4.484e+02	4.491e+02
8	2	nan	nan	nan	nan	4.462e+02
8	3	nan	nan	nan	nan	4.310e+02
8	4	nan	nan	nan	nan	4.161e+02
8	5	nan	nan	nan	nan	4.270e+02
8	6	nan	nan	nan	nan	nan
8	7	nan	nan	nan	nan	nan
8	8	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan
9	0	nan	nan	nan	4.607e+02	4.694e+02
9	1	nan	nan	nan	4.644e+02	4.644e+02
9	2	nan	nan	nan	nan	nan
9	3	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
