x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
6	0	nan	nan	nan	nan	nan
6	1	nan	nan	nan	nan	3.255e+02
6	2	nan	nan	nan	3.377e+02	3.377e+02
6	3	nan	nan	nan	nan	3.544e+02
6	4	nan	nan	3.638e+02	3.720e+02	3.720e+02
6	5	nan	nan	nan	nan	3.128e+02
6	6	nan	nan	nan	nan	3.199e+02
6	7	nan	nan	nan	3.389e+02	3.389e+02
6	8	nan	nan	nan	3.269e+02	3.269e+02
6	9	nan	nan	nan	3.044e+02	3.044e+02
7	0	nan	nan	nan	nan	nan
7	1	nan	nan	nan	nan	nan
7	2	nan	nan	nan	3.926e+02	3.926e+02
7	3	nan	nan	nan	nan	3.933e+02
7	4	nan	nan	nan	nan	nan
7	5	nan	nan	nan	nan	3.704e+02
7	6	nan	nan	nan	nan	nan
7	7	nan	nan	nan	nan	3.582e+02
7	8	nan	nan	nan	nan	nan
7	9	nan	nan	nan	nan	nan
8	0	nan	nan	nan	nan	nan
8	1	nan	nan	nan	nan	nan
8	2	nan	nan	4.026e+02	4.026e+02	4.026e+02
8	3	nan	nan	nan	nan	nan
8	4	nan	nan	nan	nan	nan
8	5	nan	nan	nan	nan	nan
8	6	nan	nan	nan	nan	nan
8	7	nan	nan	nan	nan	nan
8	8	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan
9	0	nan	nan	nan	nan	nan
9	1	nan	nan	nan	nan	nan
9	2	nan	nan	nan	nan	nan
9	3	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
