x	y	progress.rate.q.0.05.0.00.quality.fitness	progress.rate.q.0.05.0.10.quality.fitness	progress.rate.q.0.05.0.25.quality.fitness	progress.rate.q.0.05.0.50.quality.fitness	progress.rate.q.0.05.1.00.quality.fitness
8	2	nan	nan	nan	4.431e+02	4.431e+02
8	3	nan	nan	4.111e+02	4.122e+02	4.343e+02
8	4	nan	nan	4.074e+02	4.074e+02	4.286e+02
8	5	nan	nan	3.973e+02	3.973e+02	4.143e+02
8	6	nan	nan	nan	4.168e+02	4.168e+02
8	7	nan	nan	nan	nan	nan
8	8	nan	nan	nan	nan	nan
8	9	nan	nan	nan	nan	nan
9	0	nan	nan	nan	4.785e+02	4.785e+02
9	1	nan	nan	nan	nan	4.470e+02
9	2	nan	nan	nan	nan	nan
9	3	nan	nan	nan	nan	nan
9	4	nan	nan	nan	nan	nan
9	5	nan	nan	nan	nan	nan
9	6	nan	nan	nan	nan	nan
9	7	nan	nan	nan	nan	nan
9	8	nan	nan	nan	nan	nan
9	9	nan	nan	nan	nan	nan
