n.evals.q.1.0.	train._.me.hebbian.synapse.best.quality.consistency	train._.me.hebbian.synapse.best.quality.consistency.min	train._.me.hebbian.synapse.best.quality.consistency.max	train._.me.freeForm.best.quality.consistency	train._.me.freeForm.best.quality.consistency.min	train._.me.freeForm.best.quality.consistency.max
5.620e+04	2.649e+00	1.327e+00	3.051e+00	4.700e+01	0.000e+00	1.492e+02
5.630e+04	2.649e+00	1.327e+00	3.051e+00	4.700e+01	0.000e+00	1.492e+02
5.640e+04	2.649e+00	1.327e+00	3.051e+00	4.700e+01	0.000e+00	1.492e+02
5.650e+04	2.649e+00	1.327e+00	3.051e+00	4.700e+01	0.000e+00	1.492e+02
5.660e+04	2.649e+00	1.327e+00	3.051e+00	4.700e+01	0.000e+00	1.492e+02
5.670e+04	2.649e+00	1.327e+00	3.051e+00	4.700e+01	0.000e+00	1.492e+02
5.680e+04	2.649e+00	1.327e+00	3.051e+00	4.700e+01	0.000e+00	1.492e+02
5.690e+04	2.649e+00	1.327e+00	3.051e+00	4.700e+01	0.000e+00	1.492e+02
5.700e+04	2.649e+00	1.327e+00	3.051e+00	4.700e+01	0.000e+00	1.492e+02
5.710e+04	2.649e+00	1.327e+00	3.051e+00	4.700e+01	0.000e+00	1.492e+02
5.720e+04	2.666e+00	1.428e+00	3.170e+00	4.700e+01	0.000e+00	1.492e+02
5.730e+04	2.666e+00	1.428e+00	3.170e+00	4.700e+01	0.000e+00	1.492e+02
5.740e+04	2.666e+00	1.428e+00	3.170e+00	4.700e+01	0.000e+00	1.393e+02
5.750e+04	2.666e+00	1.428e+00	3.170e+00	4.700e+01	0.000e+00	1.393e+02
5.760e+04	2.666e+00	1.428e+00	3.170e+00	4.700e+01	0.000e+00	1.393e+02
5.770e+04	2.666e+00	1.428e+00	3.170e+00	4.700e+01	0.000e+00	1.393e+02
5.780e+04	2.666e+00	1.428e+00	3.170e+00	1.279e-03	0.000e+00	5.358e+01
5.790e+04	2.666e+00	1.428e+00	3.170e+00	1.279e-03	0.000e+00	5.358e+01
5.800e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.810e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.820e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.830e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.840e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.850e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.860e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.870e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.880e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.890e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.900e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.910e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.920e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.930e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.940e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.950e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.960e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.970e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.980e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
5.990e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
6.000e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
6.010e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
6.020e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
6.030e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
6.040e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
6.050e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
6.060e+04	3.051e+00	1.469e+00	3.944e+00	1.279e-03	0.000e+00	5.358e+01
6.070e+04	2.666e+00	1.469e+00	3.170e+00	1.279e-03	0.000e+00	5.358e+01
6.080e+04	2.666e+00	1.469e+00	3.170e+00	1.279e-03	0.000e+00	5.358e+01
6.090e+04	2.666e+00	1.469e+00	3.170e+00	1.279e-03	0.000e+00	5.358e+01
6.100e+04	2.666e+00	1.469e+00	3.170e+00	1.279e-03	0.000e+00	5.358e+01
6.110e+04	2.666e+00	1.469e+00	3.170e+00	1.279e-03	0.000e+00	5.358e+01
6.120e+04	2.666e+00	1.469e+00	3.170e+00	1.279e-03	0.000e+00	5.358e+01
6.130e+04	2.666e+00	1.469e+00	3.170e+00	1.279e-03	0.000e+00	5.358e+01
6.140e+04	2.666e+00	1.469e+00	3.170e+00	1.279e-03	0.000e+00	5.358e+01
6.150e+04	3.051e+00	1.469e+00	3.637e+00	1.279e-03	0.000e+00	5.358e+01
6.160e+04	2.666e+00	9.686e-01	3.170e+00	1.279e-03	0.000e+00	5.358e+01
6.170e+04	2.666e+00	9.686e-01	3.170e+00	1.279e-03	0.000e+00	5.358e+01
6.180e+04	2.666e+00	9.686e-01	3.170e+00	1.279e-03	0.000e+00	5.358e+01
6.190e+04	2.666e+00	9.686e-01	3.170e+00	1.279e-03	0.000e+00	5.358e+01
6.200e+04	2.666e+00	9.686e-01	3.170e+00	1.279e-03	0.000e+00	5.358e+01
6.210e+04	2.666e+00	9.686e-01	3.170e+00	1.279e-03	0.000e+00	5.358e+01
6.220e+04	2.666e+00	9.686e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.230e+04	2.666e+00	9.686e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.240e+04	2.666e+00	9.686e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.250e+04	2.666e+00	9.686e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.260e+04	2.666e+00	9.686e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.270e+04	2.666e+00	9.686e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.280e+04	2.666e+00	9.686e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.290e+04	2.666e+00	9.686e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.300e+04	2.666e+00	9.686e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.310e+04	2.666e+00	9.686e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.320e+04	2.666e+00	7.482e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.330e+04	2.666e+00	7.482e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.340e+04	2.666e+00	7.482e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.350e+04	2.666e+00	7.482e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.360e+04	2.666e+00	7.482e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.370e+04	2.666e+00	7.482e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.380e+04	2.666e+00	7.482e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.390e+04	2.666e+00	7.482e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.400e+04	2.666e+00	7.482e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.410e+04	2.666e+00	7.482e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.420e+04	2.666e+00	7.482e-01	3.170e+00	0.000e+00	0.000e+00	4.700e+01
6.430e+04	2.666e+00	7.482e-01	3.170e+00	0.000e+00	0.000e+00	1.279e-03
6.440e+04	2.666e+00	7.482e-01	3.170e+00	0.000e+00	0.000e+00	1.279e-03
6.450e+04	2.666e+00	7.482e-01	3.170e+00	0.000e+00	0.000e+00	1.279e-03
6.460e+04	2.666e+00	7.482e-01	3.170e+00	0.000e+00	0.000e+00	1.279e-03
6.470e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	1.279e-03
6.480e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.490e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.500e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.510e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.520e+04	2.666e+00	6.183e-01	3.170e+00	2.842e-14	0.000e+00	9.701e-06
6.530e+04	2.666e+00	6.183e-01	3.170e+00	2.842e-14	0.000e+00	9.701e-06
6.540e+04	2.666e+00	6.183e-01	3.170e+00	2.842e-14	0.000e+00	9.701e-06
6.550e+04	2.666e+00	6.183e-01	3.170e+00	2.842e-14	0.000e+00	9.701e-06
6.560e+04	2.666e+00	6.183e-01	3.170e+00	2.842e-14	0.000e+00	9.701e-06
6.570e+04	2.666e+00	6.183e-01	3.170e+00	2.842e-14	0.000e+00	9.701e-06
6.580e+04	2.666e+00	6.183e-01	3.170e+00	2.842e-14	0.000e+00	9.701e-06
6.590e+04	2.666e+00	6.183e-01	3.170e+00	2.842e-14	0.000e+00	9.701e-06
6.600e+04	2.666e+00	6.183e-01	3.170e+00	2.842e-14	0.000e+00	9.701e-06
6.610e+04	2.666e+00	6.183e-01	3.170e+00	2.842e-14	0.000e+00	9.701e-06
6.620e+04	2.666e+00	6.183e-01	3.170e+00	2.842e-14	0.000e+00	9.701e-06
6.630e+04	2.666e+00	6.183e-01	3.170e+00	2.842e-14	0.000e+00	9.701e-06
6.640e+04	2.666e+00	6.183e-01	3.170e+00	2.842e-14	0.000e+00	9.701e-06
6.650e+04	2.666e+00	6.183e-01	3.170e+00	2.842e-14	0.000e+00	9.701e-06
6.660e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.670e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.680e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.690e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.700e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.710e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.720e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.730e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.740e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.750e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.760e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.770e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.780e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.790e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.800e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.810e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.820e+04	2.666e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.830e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.840e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.850e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.860e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.870e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.880e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.890e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.900e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.910e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.920e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.930e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.940e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.950e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.960e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.970e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.980e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
6.990e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.000e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.010e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.020e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.030e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.040e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.050e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.060e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.070e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.080e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.090e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.100e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.110e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.120e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.130e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.140e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.150e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.160e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.170e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.180e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.190e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.200e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.210e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.220e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.230e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.240e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.250e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.260e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.270e+04	2.649e+00	6.183e-01	3.170e+00	0.000e+00	0.000e+00	9.701e-06
7.280e+04	1.671e+00	5.023e-01	2.875e+00	0.000e+00	0.000e+00	9.701e-06
7.290e+04	1.671e+00	5.023e-01	2.875e+00	0.000e+00	0.000e+00	9.701e-06
7.300e+04	1.671e+00	5.023e-01	2.875e+00	0.000e+00	0.000e+00	9.701e-06
7.310e+04	1.671e+00	5.023e-01	2.875e+00	0.000e+00	0.000e+00	9.701e-06
7.320e+04	1.671e+00	5.023e-01	2.875e+00	0.000e+00	0.000e+00	9.701e-06
7.330e+04	1.671e+00	5.023e-01	2.875e+00	0.000e+00	0.000e+00	9.701e-06
7.340e+04	1.671e+00	5.023e-01	2.875e+00	0.000e+00	0.000e+00	9.701e-06
7.350e+04	1.671e+00	5.023e-01	2.875e+00	0.000e+00	0.000e+00	9.701e-06
7.360e+04	1.671e+00	5.023e-01	2.875e+00	0.000e+00	0.000e+00	9.701e-06
7.370e+04	7.482e-01	5.023e-01	2.649e+00	0.000e+00	0.000e+00	9.701e-06
7.380e+04	7.482e-01	5.023e-01	2.649e+00	0.000e+00	0.000e+00	9.701e-06
7.390e+04	7.482e-01	5.023e-01	2.649e+00	0.000e+00	0.000e+00	9.701e-06
7.400e+04	7.482e-01	5.023e-01	2.649e+00	0.000e+00	0.000e+00	9.701e-06
7.410e+04	7.482e-01	5.023e-01	2.649e+00	0.000e+00	0.000e+00	9.701e-06
7.420e+04	7.482e-01	5.023e-01	2.649e+00	0.000e+00	0.000e+00	9.701e-06
7.430e+04	7.482e-01	5.023e-01	2.649e+00	0.000e+00	0.000e+00	9.701e-06
7.440e+04	7.482e-01	5.023e-01	2.649e+00	0.000e+00	0.000e+00	9.701e-06
7.450e+04	7.482e-01	5.023e-01	2.649e+00	0.000e+00	0.000e+00	9.701e-06
7.460e+04	7.482e-01	5.023e-01	2.649e+00	0.000e+00	0.000e+00	9.701e-06
7.470e+04	7.482e-01	5.023e-01	2.649e+00	0.000e+00	0.000e+00	9.701e-06
7.480e+04	7.482e-01	5.023e-01	2.649e+00	0.000e+00	0.000e+00	9.701e-06
7.490e+04	7.482e-01	5.023e-01	2.649e+00	0.000e+00	0.000e+00	9.701e-06
7.500e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.510e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.520e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.530e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.540e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.550e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.560e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.570e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.580e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.590e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.600e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.610e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.620e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.630e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.640e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.650e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.660e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.670e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.680e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.690e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.700e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.710e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.720e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.730e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.740e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.750e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.760e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.770e+04	7.482e-01	5.023e-01	2.649e+00	5.684e-14	0.000e+00	9.701e-06
7.780e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.790e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.800e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.810e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.820e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.830e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.840e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.850e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.860e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.870e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.880e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.890e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.900e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.910e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.920e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.930e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.940e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.950e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.960e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.970e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.980e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
7.990e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.000e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.010e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.020e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.030e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.040e+04	7.482e-01	5.023e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.050e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.060e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.070e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.080e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.090e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.100e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.110e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.120e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.130e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.140e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.150e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.160e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.170e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.180e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.190e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.200e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.210e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.220e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.230e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.240e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.250e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.260e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.270e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.280e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.290e+04	8.807e-01	6.183e-01	1.788e+00	5.684e-14	0.000e+00	9.701e-06
8.300e+04	8.807e-01	6.183e-01	1.788e+00	0.000e+00	0.000e+00	9.701e-06
8.310e+04	8.807e-01	6.183e-01	1.788e+00	0.000e+00	0.000e+00	9.701e-06
8.320e+04	8.807e-01	6.183e-01	1.788e+00	0.000e+00	0.000e+00	9.701e-06
8.330e+04	8.807e-01	6.183e-01	1.788e+00	0.000e+00	0.000e+00	9.701e-06
8.340e+04	8.807e-01	6.183e-01	1.788e+00	0.000e+00	0.000e+00	9.701e-06
8.350e+04	8.807e-01	6.183e-01	1.788e+00	0.000e+00	0.000e+00	9.701e-06
8.360e+04	8.807e-01	6.183e-01	1.788e+00	0.000e+00	0.000e+00	9.701e-06
8.370e+04	8.807e-01	6.183e-01	1.788e+00	0.000e+00	0.000e+00	9.701e-06
8.380e+04	8.807e-01	6.183e-01	1.788e+00	0.000e+00	0.000e+00	9.701e-06
8.390e+04	8.807e-01	6.183e-01	1.788e+00	0.000e+00	0.000e+00	9.701e-06
8.400e+04	8.807e-01	6.183e-01	1.788e+00	0.000e+00	0.000e+00	9.701e-06
8.410e+04	8.807e-01	6.183e-01	1.788e+00	0.000e+00	0.000e+00	9.701e-06
8.420e+04	8.807e-01	6.183e-01	1.788e+00	0.000e+00	0.000e+00	9.701e-06
8.430e+04	8.807e-01	6.183e-01	1.788e+00	0.000e+00	0.000e+00	9.701e-06
