n.evals.q.1.0.	train._.me.hebbian.synapse.best.quality.increase	train._.me.hebbian.synapse.best.quality.increase.min	train._.me.hebbian.synapse.best.quality.increase.max	train._.me.freeForm.best.quality.increase	train._.me.freeForm.best.quality.increase.min	train._.me.freeForm.best.quality.increase.max
5.620e+04	4.172e+02	2.918e+02	4.504e+02	9.228e+01	4.823e+01	1.348e+02
5.630e+04	4.172e+02	2.918e+02	4.504e+02	9.228e+01	4.823e+01	1.348e+02
5.640e+04	3.873e+02	2.722e+02	4.308e+02	9.228e+01	4.823e+01	1.348e+02
5.650e+04	3.873e+02	2.722e+02	4.308e+02	9.228e+01	4.823e+01	1.348e+02
5.660e+04	3.873e+02	2.722e+02	4.308e+02	9.228e+01	4.823e+01	1.348e+02
5.670e+04	3.873e+02	2.722e+02	4.308e+02	9.228e+01	4.823e+01	1.348e+02
5.680e+04	3.873e+02	2.722e+02	4.308e+02	9.228e+01	4.823e+01	1.348e+02
5.690e+04	3.873e+02	2.722e+02	4.308e+02	9.228e+01	4.823e+01	1.348e+02
5.700e+04	3.873e+02	2.722e+02	4.308e+02	9.228e+01	4.823e+01	1.348e+02
5.710e+04	3.873e+02	2.722e+02	4.308e+02	9.228e+01	4.823e+01	1.348e+02
5.720e+04	3.873e+02	2.722e+02	4.172e+02	9.228e+01	4.823e+01	1.348e+02
5.730e+04	3.873e+02	2.722e+02	4.172e+02	9.228e+01	4.823e+01	1.348e+02
5.740e+04	3.873e+02	2.722e+02	4.172e+02	9.228e+01	4.823e+01	1.402e+02
5.750e+04	3.873e+02	2.722e+02	4.172e+02	9.228e+01	4.823e+01	1.402e+02
5.760e+04	3.873e+02	2.722e+02	4.172e+02	9.228e+01	4.823e+01	1.402e+02
5.770e+04	3.873e+02	2.722e+02	4.172e+02	9.228e+01	4.823e+01	1.402e+02
5.780e+04	3.873e+02	2.722e+02	4.172e+02	7.421e+01	4.823e+01	1.348e+02
5.790e+04	3.873e+02	2.722e+02	4.172e+02	7.421e+01	4.823e+01	1.348e+02
5.800e+04	3.873e+02	2.722e+02	4.504e+02	9.150e+01	4.823e+01	1.348e+02
5.810e+04	3.873e+02	2.722e+02	4.504e+02	9.150e+01	4.823e+01	1.348e+02
5.820e+04	3.873e+02	2.722e+02	4.504e+02	9.150e+01	4.823e+01	1.348e+02
5.830e+04	3.873e+02	2.722e+02	4.504e+02	7.421e+01	4.823e+01	1.348e+02
5.840e+04	3.873e+02	2.722e+02	4.504e+02	7.421e+01	4.656e+01	1.348e+02
5.850e+04	3.873e+02	2.722e+02	4.504e+02	7.421e+01	4.823e+01	1.348e+02
5.860e+04	3.873e+02	2.722e+02	4.504e+02	7.421e+01	4.823e+01	1.348e+02
5.870e+04	3.873e+02	2.722e+02	4.504e+02	7.421e+01	4.823e+01	1.348e+02
5.880e+04	3.873e+02	2.722e+02	4.504e+02	9.228e+01	4.823e+01	2.759e+02
5.890e+04	3.873e+02	2.722e+02	4.504e+02	9.228e+01	4.823e+01	2.759e+02
5.900e+04	3.873e+02	2.722e+02	4.504e+02	9.228e+01	4.823e+01	2.759e+02
5.910e+04	3.873e+02	2.722e+02	4.504e+02	9.228e+01	4.823e+01	2.759e+02
5.920e+04	3.873e+02	2.722e+02	4.504e+02	7.461e+01	4.823e+01	1.348e+02
5.930e+04	3.873e+02	2.722e+02	4.504e+02	7.461e+01	4.823e+01	1.348e+02
5.940e+04	3.873e+02	2.722e+02	4.504e+02	7.461e+01	4.823e+01	1.348e+02
5.950e+04	3.873e+02	2.722e+02	4.504e+02	7.461e+01	4.823e+01	1.348e+02
5.960e+04	3.873e+02	2.722e+02	4.504e+02	7.461e+01	4.823e+01	1.348e+02
5.970e+04	3.873e+02	2.722e+02	4.504e+02	7.461e+01	4.823e+01	1.348e+02
5.980e+04	3.873e+02	2.722e+02	4.504e+02	7.461e+01	4.823e+01	1.348e+02
5.990e+04	3.873e+02	2.722e+02	4.504e+02	7.461e+01	4.823e+01	1.348e+02
6.000e+04	3.873e+02	2.722e+02	4.504e+02	7.461e+01	4.823e+01	1.348e+02
6.010e+04	3.873e+02	2.722e+02	4.504e+02	7.461e+01	4.823e+01	1.348e+02
6.020e+04	3.873e+02	2.722e+02	4.504e+02	7.461e+01	4.823e+01	1.348e+02
6.030e+04	3.873e+02	2.722e+02	4.504e+02	7.461e+01	4.823e+01	1.348e+02
6.040e+04	3.873e+02	2.722e+02	4.504e+02	7.461e+01	4.823e+01	1.348e+02
6.050e+04	3.873e+02	2.722e+02	4.504e+02	7.461e+01	4.823e+01	1.348e+02
6.060e+04	3.873e+02	2.722e+02	4.504e+02	7.461e+01	4.823e+01	1.348e+02
6.070e+04	3.966e+02	2.722e+02	4.807e+02	7.461e+01	4.823e+01	1.348e+02
6.080e+04	3.966e+02	2.722e+02	4.807e+02	7.461e+01	4.823e+01	1.348e+02
6.090e+04	3.966e+02	2.722e+02	4.807e+02	7.461e+01	4.823e+01	1.348e+02
6.100e+04	3.966e+02	2.722e+02	4.807e+02	7.461e+01	4.823e+01	1.348e+02
6.110e+04	3.966e+02	2.722e+02	4.807e+02	7.461e+01	4.823e+01	1.348e+02
6.120e+04	3.966e+02	2.722e+02	4.807e+02	7.461e+01	4.823e+01	1.348e+02
6.130e+04	3.966e+02	2.722e+02	4.807e+02	7.461e+01	4.823e+01	1.348e+02
6.140e+04	3.966e+02	2.722e+02	4.807e+02	7.461e+01	4.823e+01	1.348e+02
6.150e+04	3.966e+02	2.722e+02	4.531e+02	7.461e+01	4.823e+01	1.348e+02
6.160e+04	3.966e+02	2.722e+02	5.020e+02	7.461e+01	4.823e+01	1.348e+02
6.170e+04	3.966e+02	2.722e+02	5.020e+02	7.461e+01	4.823e+01	1.348e+02
6.180e+04	3.966e+02	2.722e+02	5.020e+02	7.461e+01	3.150e+01	1.348e+02
6.190e+04	3.966e+02	2.722e+02	5.020e+02	7.461e+01	3.150e+01	1.348e+02
6.200e+04	3.966e+02	2.722e+02	5.020e+02	7.461e+01	3.150e+01	1.348e+02
6.210e+04	3.966e+02	2.722e+02	5.020e+02	7.461e+01	3.150e+01	1.348e+02
6.220e+04	3.966e+02	2.722e+02	5.020e+02	9.228e+01	3.150e+01	1.493e+02
6.230e+04	3.966e+02	2.722e+02	5.020e+02	9.228e+01	3.150e+01	1.493e+02
6.240e+04	3.966e+02	2.722e+02	5.020e+02	9.228e+01	3.150e+01	1.493e+02
6.250e+04	3.966e+02	2.722e+02	5.020e+02	9.228e+01	3.150e+01	1.493e+02
6.260e+04	3.966e+02	2.722e+02	5.020e+02	9.228e+01	3.150e+01	1.493e+02
6.270e+04	3.966e+02	2.722e+02	5.020e+02	9.228e+01	3.150e+01	1.493e+02
6.280e+04	3.966e+02	2.722e+02	5.020e+02	9.228e+01	4.823e+01	1.493e+02
6.290e+04	3.966e+02	2.722e+02	5.020e+02	9.228e+01	4.823e+01	1.493e+02
6.300e+04	3.966e+02	2.722e+02	5.020e+02	1.348e+02	4.823e+01	1.556e+02
6.310e+04	3.966e+02	2.722e+02	5.020e+02	1.348e+02	4.823e+01	1.556e+02
6.320e+04	3.873e+02	2.193e+02	4.531e+02	1.348e+02	4.823e+01	1.556e+02
6.330e+04	3.873e+02	2.193e+02	4.531e+02	9.228e+01	4.823e+01	1.493e+02
6.340e+04	3.873e+02	2.193e+02	4.531e+02	9.228e+01	4.823e+01	1.493e+02
6.350e+04	3.873e+02	2.193e+02	4.531e+02	9.228e+01	3.150e+01	1.493e+02
6.360e+04	3.873e+02	2.193e+02	4.531e+02	9.228e+01	3.150e+01	1.493e+02
6.370e+04	3.873e+02	2.193e+02	4.531e+02	9.228e+01	3.150e+01	1.493e+02
6.380e+04	3.873e+02	2.193e+02	4.531e+02	9.228e+01	3.150e+01	1.493e+02
6.390e+04	3.873e+02	2.193e+02	4.531e+02	9.228e+01	3.150e+01	1.493e+02
6.400e+04	3.873e+02	2.193e+02	4.531e+02	9.228e+01	3.150e+01	1.493e+02
6.410e+04	3.873e+02	2.193e+02	4.531e+02	9.228e+01	3.150e+01	1.348e+02
6.420e+04	3.873e+02	2.193e+02	4.531e+02	9.228e+01	3.150e+01	1.348e+02
6.430e+04	3.873e+02	2.193e+02	4.531e+02	9.228e+01	4.823e+01	1.348e+02
6.440e+04	3.873e+02	2.193e+02	4.531e+02	9.228e+01	4.823e+01	1.348e+02
6.450e+04	3.873e+02	2.193e+02	4.531e+02	9.228e+01	4.823e+01	1.348e+02
6.460e+04	3.873e+02	2.193e+02	4.531e+02	9.859e+01	7.013e+01	1.731e+02
6.470e+04	3.873e+02	2.722e+02	4.531e+02	9.859e+01	7.013e+01	1.731e+02
6.480e+04	3.873e+02	2.722e+02	4.531e+02	9.859e+01	7.013e+01	1.731e+02
6.490e+04	3.873e+02	2.722e+02	4.531e+02	9.859e+01	7.036e+01	1.731e+02
6.500e+04	3.873e+02	2.722e+02	4.531e+02	9.859e+01	7.036e+01	1.731e+02
6.510e+04	3.873e+02	2.722e+02	4.531e+02	9.859e+01	7.036e+01	1.731e+02
6.520e+04	3.873e+02	2.722e+02	4.531e+02	1.348e+02	7.036e+01	2.491e+02
6.530e+04	3.873e+02	2.722e+02	4.531e+02	1.348e+02	7.036e+01	2.491e+02
6.540e+04	3.873e+02	2.722e+02	4.531e+02	1.348e+02	6.994e+01	2.491e+02
6.550e+04	3.873e+02	2.722e+02	4.531e+02	1.348e+02	6.994e+01	2.491e+02
6.560e+04	3.873e+02	2.722e+02	4.531e+02	1.348e+02	6.994e+01	2.491e+02
6.570e+04	3.873e+02	2.722e+02	4.531e+02	9.228e+01	6.994e+01	2.491e+02
6.580e+04	3.873e+02	2.722e+02	4.531e+02	9.228e+01	6.994e+01	2.491e+02
6.590e+04	3.873e+02	2.722e+02	4.531e+02	9.228e+01	6.994e+01	2.491e+02
6.600e+04	3.873e+02	2.722e+02	4.531e+02	9.228e+01	6.994e+01	2.491e+02
6.610e+04	3.873e+02	2.722e+02	4.531e+02	9.228e+01	6.994e+01	2.491e+02
6.620e+04	3.873e+02	2.722e+02	4.531e+02	9.228e+01	6.994e+01	2.491e+02
6.630e+04	3.873e+02	2.722e+02	4.531e+02	9.228e+01	6.994e+01	2.491e+02
6.640e+04	3.873e+02	2.722e+02	4.531e+02	9.228e+01	6.994e+01	2.491e+02
6.650e+04	3.873e+02	2.722e+02	4.531e+02	8.668e+01	5.380e+01	1.348e+02
6.660e+04	3.873e+02	2.722e+02	4.531e+02	8.668e+01	5.380e+01	1.348e+02
6.670e+04	3.873e+02	2.722e+02	4.531e+02	8.668e+01	5.380e+01	1.348e+02
6.680e+04	3.873e+02	2.722e+02	4.531e+02	8.668e+01	5.380e+01	1.348e+02
6.690e+04	3.873e+02	2.722e+02	4.531e+02	8.668e+01	5.380e+01	1.348e+02
6.700e+04	3.873e+02	2.722e+02	4.531e+02	8.668e+01	5.380e+01	1.348e+02
6.710e+04	3.873e+02	2.722e+02	4.531e+02	8.668e+01	5.380e+01	1.348e+02
6.720e+04	3.873e+02	2.722e+02	4.531e+02	8.668e+01	5.380e+01	1.348e+02
6.730e+04	3.873e+02	2.722e+02	4.531e+02	8.668e+01	5.380e+01	1.348e+02
6.740e+04	3.873e+02	2.722e+02	4.531e+02	8.668e+01	5.380e+01	1.348e+02
6.750e+04	3.873e+02	2.722e+02	4.531e+02	7.461e+01	5.066e+01	1.348e+02
6.760e+04	3.873e+02	2.722e+02	4.531e+02	7.461e+01	5.066e+01	1.348e+02
6.770e+04	3.873e+02	2.722e+02	4.531e+02	7.461e+01	5.066e+01	1.348e+02
6.780e+04	3.873e+02	2.722e+02	4.531e+02	7.461e+01	5.066e+01	1.348e+02
6.790e+04	3.873e+02	2.722e+02	4.531e+02	7.461e+01	5.066e+01	1.348e+02
6.800e+04	3.873e+02	2.722e+02	4.531e+02	7.461e+01	5.066e+01	1.348e+02
6.810e+04	3.873e+02	2.722e+02	4.531e+02	7.461e+01	5.066e+01	1.348e+02
6.820e+04	3.873e+02	2.722e+02	4.531e+02	9.228e+01	5.380e+01	2.414e+02
6.830e+04	3.961e+02	2.722e+02	4.531e+02	9.228e+01	5.380e+01	2.414e+02
6.840e+04	3.961e+02	2.722e+02	4.531e+02	9.228e+01	5.380e+01	2.414e+02
6.850e+04	3.961e+02	2.722e+02	4.531e+02	9.228e+01	5.380e+01	2.414e+02
6.860e+04	3.961e+02	2.722e+02	4.531e+02	9.228e+01	5.380e+01	2.414e+02
6.870e+04	3.961e+02	2.722e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
6.880e+04	3.961e+02	2.722e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
6.890e+04	3.961e+02	2.722e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
6.900e+04	3.961e+02	2.722e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
6.910e+04	3.961e+02	2.722e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
6.920e+04	3.961e+02	2.722e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
6.930e+04	3.961e+02	2.722e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
6.940e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	1.605e+01	1.348e+02
6.950e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
6.960e+04	3.961e+02	2.515e+02	4.531e+02	9.982e+01	5.380e+01	1.403e+02
6.970e+04	3.961e+02	2.515e+02	4.531e+02	9.982e+01	5.380e+01	1.403e+02
6.980e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
6.990e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
7.000e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
7.010e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
7.020e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
7.030e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
7.040e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
7.050e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
7.060e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
7.070e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
7.080e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
7.090e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
7.100e+04	3.961e+02	2.515e+02	4.531e+02	7.461e+01	5.380e+01	1.348e+02
7.110e+04	3.961e+02	2.515e+02	4.531e+02	7.461e+01	5.380e+01	1.348e+02
7.120e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
7.130e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.348e+02
7.140e+04	3.961e+02	2.515e+02	4.531e+02	7.461e+01	5.380e+01	1.348e+02
7.150e+04	3.961e+02	2.515e+02	4.531e+02	7.461e+01	5.380e+01	1.348e+02
7.160e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	3.044e+02
7.170e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	2.560e+02
7.180e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	2.560e+02
7.190e+04	3.961e+02	2.515e+02	4.531e+02	7.461e+01	5.380e+01	1.348e+02
7.200e+04	3.961e+02	2.515e+02	4.531e+02	7.461e+01	5.380e+01	1.348e+02
7.210e+04	3.961e+02	2.515e+02	4.531e+02	7.461e+01	5.380e+01	1.348e+02
7.220e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.493e+02
7.230e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.493e+02
7.240e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.493e+02
7.250e+04	3.961e+02	2.515e+02	4.531e+02	9.228e+01	5.380e+01	1.493e+02
7.260e+04	3.961e+02	2.515e+02	4.531e+02	7.448e+01	5.380e+01	1.348e+02
7.270e+04	3.961e+02	2.515e+02	4.531e+02	7.448e+01	5.380e+01	1.348e+02
7.280e+04	3.961e+02	2.515e+02	3.971e+02	7.448e+01	5.380e+01	1.348e+02
7.290e+04	3.961e+02	2.515e+02	3.971e+02	9.228e+01	5.380e+01	1.442e+02
7.300e+04	3.961e+02	2.515e+02	3.971e+02	9.228e+01	5.380e+01	1.442e+02
7.310e+04	3.961e+02	2.515e+02	3.971e+02	9.228e+01	5.380e+01	1.442e+02
7.320e+04	3.961e+02	2.515e+02	3.971e+02	9.228e+01	5.380e+01	1.442e+02
7.330e+04	3.961e+02	2.515e+02	3.971e+02	1.348e+02	5.380e+01	1.479e+02
7.340e+04	3.961e+02	2.515e+02	3.971e+02	1.348e+02	5.380e+01	1.479e+02
7.350e+04	3.961e+02	2.515e+02	3.971e+02	1.348e+02	5.380e+01	2.164e+02
7.360e+04	3.961e+02	2.515e+02	3.971e+02	1.348e+02	5.380e+01	2.164e+02
7.370e+04	3.961e+02	2.515e+02	4.389e+02	1.348e+02	5.380e+01	2.164e+02
7.380e+04	3.961e+02	2.515e+02	4.389e+02	9.228e+01	5.380e+01	1.479e+02
7.390e+04	3.961e+02	2.515e+02	4.389e+02	9.228e+01	5.380e+01	1.479e+02
7.400e+04	3.961e+02	2.515e+02	4.389e+02	9.228e+01	5.380e+01	1.479e+02
7.410e+04	3.961e+02	2.515e+02	4.389e+02	9.228e+01	5.380e+01	1.479e+02
7.420e+04	3.961e+02	2.515e+02	4.389e+02	7.435e+01	5.380e+01	1.348e+02
7.430e+04	3.961e+02	2.515e+02	4.389e+02	7.435e+01	5.380e+01	1.348e+02
7.440e+04	3.961e+02	2.515e+02	4.389e+02	7.435e+01	5.380e+01	1.348e+02
7.450e+04	3.961e+02	2.515e+02	4.389e+02	7.435e+01	5.380e+01	1.348e+02
7.460e+04	3.961e+02	2.515e+02	4.389e+02	7.435e+01	5.380e+01	1.348e+02
7.470e+04	3.961e+02	2.515e+02	4.389e+02	7.435e+01	5.380e+01	1.348e+02
7.480e+04	3.961e+02	2.515e+02	4.389e+02	7.435e+01	5.380e+01	1.348e+02
7.490e+04	3.961e+02	2.515e+02	4.389e+02	7.435e+01	5.380e+01	1.348e+02
7.500e+04	3.961e+02	2.515e+02	4.389e+02	9.228e+01	5.380e+01	1.487e+02
7.510e+04	3.961e+02	2.515e+02	4.389e+02	7.417e+01	5.380e+01	1.348e+02
7.520e+04	3.961e+02	2.515e+02	4.389e+02	7.417e+01	5.380e+01	1.348e+02
7.530e+04	3.961e+02	2.515e+02	4.389e+02	7.417e+01	5.380e+01	1.348e+02
7.540e+04	3.961e+02	2.515e+02	4.389e+02	7.417e+01	5.380e+01	1.348e+02
7.550e+04	3.961e+02	2.515e+02	4.389e+02	7.417e+01	5.380e+01	1.348e+02
7.560e+04	3.961e+02	2.515e+02	4.389e+02	7.417e+01	5.380e+01	1.348e+02
7.570e+04	3.961e+02	2.515e+02	4.389e+02	7.417e+01	5.380e+01	1.348e+02
7.580e+04	3.961e+02	2.515e+02	4.389e+02	7.417e+01	5.380e+01	1.348e+02
7.590e+04	3.961e+02	2.515e+02	4.389e+02	7.417e+01	5.380e+01	1.348e+02
7.600e+04	3.961e+02	2.515e+02	4.389e+02	7.417e+01	5.380e+01	1.348e+02
7.610e+04	3.961e+02	2.515e+02	4.389e+02	7.417e+01	5.380e+01	1.348e+02
7.620e+04	3.961e+02	2.515e+02	4.389e+02	7.417e+01	5.380e+01	1.348e+02
7.630e+04	3.961e+02	2.515e+02	4.389e+02	7.417e+01	5.380e+01	1.348e+02
7.640e+04	3.961e+02	2.515e+02	4.389e+02	7.417e+01	5.380e+01	1.348e+02
7.650e+04	3.961e+02	2.515e+02	4.389e+02	9.228e+01	5.380e+01	2.614e+02
7.660e+04	3.961e+02	2.515e+02	4.389e+02	9.228e+01	5.380e+01	2.614e+02
7.670e+04	3.961e+02	2.515e+02	4.389e+02	9.228e+01	5.380e+01	1.490e+02
7.680e+04	3.961e+02	2.515e+02	4.389e+02	9.228e+01	5.380e+01	1.490e+02
7.690e+04	3.961e+02	2.515e+02	4.389e+02	9.228e+01	5.380e+01	1.490e+02
7.700e+04	3.961e+02	2.515e+02	4.389e+02	9.228e+01	5.380e+01	1.490e+02
7.710e+04	3.961e+02	2.515e+02	4.389e+02	7.230e+01	5.380e+01	1.348e+02
7.720e+04	3.961e+02	2.515e+02	4.389e+02	7.230e+01	5.380e+01	1.348e+02
7.730e+04	3.961e+02	2.515e+02	4.389e+02	7.230e+01	5.380e+01	1.348e+02
7.740e+04	3.961e+02	2.515e+02	4.389e+02	7.230e+01	5.380e+01	1.348e+02
7.750e+04	3.961e+02	2.515e+02	4.389e+02	8.661e+01	7.048e+01	1.348e+02
7.760e+04	3.961e+02	2.515e+02	4.389e+02	8.661e+01	7.048e+01	1.348e+02
7.770e+04	3.961e+02	2.515e+02	4.389e+02	8.661e+01	7.048e+01	1.348e+02
7.780e+04	3.971e+02	3.062e+02	4.531e+02	8.661e+01	7.048e+01	1.348e+02
7.790e+04	3.971e+02	3.062e+02	4.531e+02	8.661e+01	7.048e+01	1.348e+02
7.800e+04	3.971e+02	3.062e+02	4.531e+02	8.661e+01	7.048e+01	1.348e+02
7.810e+04	3.971e+02	3.062e+02	4.531e+02	8.661e+01	7.048e+01	1.348e+02
7.820e+04	3.971e+02	3.062e+02	4.531e+02	8.661e+01	7.048e+01	1.348e+02
7.830e+04	3.971e+02	3.062e+02	4.531e+02	8.661e+01	7.048e+01	1.348e+02
7.840e+04	3.971e+02	3.062e+02	4.531e+02	8.661e+01	7.048e+01	1.348e+02
7.850e+04	3.971e+02	3.062e+02	4.606e+02	8.661e+01	7.048e+01	1.348e+02
7.860e+04	3.971e+02	3.062e+02	4.606e+02	8.661e+01	7.048e+01	1.348e+02
7.870e+04	3.971e+02	3.062e+02	4.606e+02	8.661e+01	7.048e+01	1.348e+02
7.880e+04	3.971e+02	3.062e+02	4.606e+02	9.228e+01	7.048e+01	1.478e+02
7.890e+04	3.971e+02	3.062e+02	4.606e+02	9.228e+01	7.048e+01	1.478e+02
7.900e+04	3.971e+02	3.062e+02	4.606e+02	9.228e+01	7.048e+01	1.478e+02
7.910e+04	3.971e+02	3.062e+02	4.606e+02	9.228e+01	7.048e+01	1.478e+02
7.920e+04	3.971e+02	3.062e+02	4.606e+02	9.228e+01	7.048e+01	1.478e+02
7.930e+04	3.971e+02	3.062e+02	4.606e+02	9.228e+01	7.048e+01	1.478e+02
7.940e+04	3.971e+02	3.062e+02	4.606e+02	9.228e+01	7.048e+01	1.478e+02
7.950e+04	3.971e+02	3.062e+02	4.606e+02	9.228e+01	7.048e+01	1.438e+02
7.960e+04	4.389e+02	3.062e+02	4.842e+02	9.228e+01	7.048e+01	1.438e+02
7.970e+04	4.389e+02	3.062e+02	4.842e+02	9.228e+01	7.048e+01	1.438e+02
7.980e+04	4.389e+02	3.062e+02	4.842e+02	1.348e+02	7.048e+01	2.614e+02
7.990e+04	4.389e+02	3.062e+02	4.842e+02	1.348e+02	7.048e+01	1.532e+02
8.000e+04	4.389e+02	3.062e+02	4.842e+02	1.348e+02	7.048e+01	1.532e+02
8.010e+04	4.389e+02	3.062e+02	4.842e+02	9.228e+01	7.048e+01	1.438e+02
8.020e+04	4.389e+02	3.062e+02	4.842e+02	9.228e+01	7.048e+01	1.438e+02
8.030e+04	4.389e+02	3.062e+02	4.842e+02	9.228e+01	7.048e+01	1.438e+02
8.040e+04	4.389e+02	3.062e+02	4.842e+02	9.228e+01	7.048e+01	1.438e+02
8.050e+04	4.389e+02	3.961e+02	4.842e+02	9.228e+01	7.048e+01	1.438e+02
8.060e+04	4.389e+02	3.961e+02	4.842e+02	9.228e+01	7.048e+01	1.438e+02
8.070e+04	4.389e+02	3.961e+02	4.842e+02	9.228e+01	7.048e+01	1.438e+02
8.080e+04	4.389e+02	3.961e+02	4.842e+02	9.228e+01	7.048e+01	1.438e+02
8.090e+04	4.389e+02	3.961e+02	4.842e+02	9.228e+01	7.048e+01	1.438e+02
8.100e+04	4.389e+02	3.961e+02	4.842e+02	9.228e+01	7.048e+01	1.438e+02
8.110e+04	4.389e+02	3.961e+02	4.842e+02	9.228e+01	7.048e+01	1.438e+02
8.120e+04	4.389e+02	3.961e+02	4.842e+02	9.228e+01	5.380e+01	1.438e+02
8.130e+04	4.389e+02	3.961e+02	4.842e+02	9.228e+01	5.380e+01	1.438e+02
8.140e+04	4.389e+02	2.772e+02	4.842e+02	9.228e+01	5.380e+01	1.438e+02
8.150e+04	4.389e+02	2.772e+02	4.842e+02	9.228e+01	5.380e+01	1.438e+02
8.160e+04	4.389e+02	2.772e+02	4.842e+02	9.228e+01	5.380e+01	1.438e+02
8.170e+04	4.389e+02	2.772e+02	4.842e+02	9.228e+01	5.380e+01	1.438e+02
8.180e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	5.380e+01	1.348e+02
8.190e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	5.380e+01	1.348e+02
8.200e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	5.380e+01	1.348e+02
8.210e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	5.380e+01	1.348e+02
8.220e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	5.380e+01	1.348e+02
8.230e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	5.380e+01	1.348e+02
8.240e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	5.380e+01	1.348e+02
8.250e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	5.380e+01	1.348e+02
8.260e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	5.380e+01	1.348e+02
8.270e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.280e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.290e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.300e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.310e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.320e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.330e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.340e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.350e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.360e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.370e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.380e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.390e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.400e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.410e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.420e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
8.430e+04	4.389e+02	2.772e+02	4.842e+02	8.661e+01	7.048e+01	1.348e+02
