n.evals.q.1.0.	train._.me.hebbian.synapse.best.quality.increase	train._.me.hebbian.synapse.best.quality.increase.min	train._.me.hebbian.synapse.best.quality.increase.max	train._.me.freeForm.best.quality.increase	train._.me.freeForm.best.quality.increase.min	train._.me.freeForm.best.quality.increase.max
2.830e+04	4.677e+02	4.066e+02	4.760e+02	3.246e+01	7.933e+00	7.941e+01
2.840e+04	4.709e+02	4.066e+02	4.781e+02	3.246e+01	7.933e+00	7.941e+01
2.850e+04	4.709e+02	4.066e+02	4.781e+02	3.246e+01	7.933e+00	7.941e+01
2.860e+04	4.709e+02	4.066e+02	4.781e+02	3.246e+01	7.933e+00	7.941e+01
2.870e+04	4.709e+02	4.066e+02	4.781e+02	3.246e+01	7.933e+00	7.941e+01
2.880e+04	4.709e+02	4.066e+02	4.781e+02	3.246e+01	7.933e+00	7.941e+01
2.890e+04	4.709e+02	4.066e+02	4.781e+02	3.246e+01	7.933e+00	7.941e+01
2.900e+04	4.709e+02	4.066e+02	4.781e+02	3.246e+01	7.933e+00	7.941e+01
2.910e+04	4.709e+02	4.066e+02	4.781e+02	5.840e+01	7.933e+00	8.008e+01
2.920e+04	4.709e+02	4.066e+02	4.781e+02	5.840e+01	7.933e+00	8.008e+01
2.930e+04	4.709e+02	4.066e+02	4.781e+02	5.840e+01	7.933e+00	8.008e+01
2.940e+04	4.709e+02	4.066e+02	4.781e+02	5.840e+01	7.933e+00	8.008e+01
2.950e+04	4.709e+02	4.066e+02	4.781e+02	5.840e+01	7.933e+00	8.008e+01
2.960e+04	4.709e+02	4.066e+02	4.781e+02	5.840e+01	7.933e+00	8.008e+01
2.970e+04	4.709e+02	4.066e+02	4.781e+02	5.840e+01	7.933e+00	8.008e+01
2.980e+04	4.709e+02	4.066e+02	4.781e+02	5.840e+01	7.933e+00	8.008e+01
2.990e+04	4.709e+02	4.066e+02	4.781e+02	5.840e+01	7.933e+00	8.008e+01
3.000e+04	4.709e+02	4.066e+02	4.781e+02	5.840e+01	7.933e+00	8.008e+01
3.010e+04	4.709e+02	4.066e+02	4.781e+02	6.257e+01	1.130e+01	8.008e+01
3.020e+04	4.677e+02	3.954e+02	4.781e+02	6.257e+01	1.130e+01	8.008e+01
3.030e+04	4.677e+02	3.954e+02	4.781e+02	6.257e+01	1.130e+01	8.008e+01
3.040e+04	4.677e+02	3.954e+02	4.781e+02	6.257e+01	1.130e+01	8.008e+01
3.050e+04	4.582e+02	3.651e+02	4.781e+02	6.257e+01	1.130e+01	8.008e+01
3.060e+04	4.582e+02	3.651e+02	4.781e+02	6.257e+01	1.130e+01	8.008e+01
3.070e+04	4.582e+02	3.651e+02	4.781e+02	6.257e+01	1.130e+01	8.008e+01
3.080e+04	4.582e+02	3.651e+02	4.781e+02	6.257e+01	1.130e+01	8.008e+01
3.090e+04	4.582e+02	3.651e+02	4.781e+02	6.257e+01	1.130e+01	8.008e+01
3.100e+04	4.582e+02	3.651e+02	4.781e+02	6.257e+01	1.130e+01	8.008e+01
3.110e+04	4.582e+02	3.651e+02	4.781e+02	6.257e+01	1.130e+01	8.008e+01
3.120e+04	4.582e+02	3.651e+02	4.781e+02	5.840e+01	7.933e+00	7.941e+01
3.130e+04	4.582e+02	3.651e+02	4.781e+02	5.840e+01	7.933e+00	7.941e+01
3.140e+04	4.582e+02	3.651e+02	4.781e+02	5.840e+01	7.933e+00	7.941e+01
3.150e+04	4.582e+02	3.651e+02	4.781e+02	5.840e+01	7.933e+00	7.941e+01
3.160e+04	4.582e+02	3.651e+02	4.781e+02	5.840e+01	7.933e+00	7.941e+01
3.170e+04	4.582e+02	3.651e+02	4.781e+02	5.840e+01	7.933e+00	7.941e+01
3.180e+04	4.582e+02	3.651e+02	4.781e+02	5.840e+01	7.933e+00	7.941e+01
3.190e+04	4.582e+02	3.651e+02	4.781e+02	5.840e+01	7.933e+00	7.941e+01
3.200e+04	4.582e+02	3.651e+02	4.781e+02	5.840e+01	7.933e+00	7.941e+01
3.210e+04	4.582e+02	3.651e+02	4.781e+02	5.840e+01	7.933e+00	7.941e+01
3.220e+04	4.677e+02	3.954e+02	4.781e+02	5.840e+01	7.933e+00	7.941e+01
3.230e+04	4.677e+02	3.954e+02	4.781e+02	5.840e+01	7.933e+00	7.941e+01
3.240e+04	4.677e+02	3.954e+02	4.781e+02	5.840e+01	7.933e+00	7.941e+01
3.250e+04	4.677e+02	3.954e+02	4.781e+02	5.840e+01	7.933e+00	7.941e+01
3.260e+04	4.677e+02	3.954e+02	4.781e+02	5.840e+01	7.933e+00	7.941e+01
3.270e+04	4.677e+02	3.954e+02	4.781e+02	6.257e+01	7.933e+00	8.008e+01
3.280e+04	4.677e+02	3.954e+02	4.781e+02	6.257e+01	7.933e+00	8.008e+01
3.290e+04	4.677e+02	3.954e+02	4.781e+02	6.257e+01	7.933e+00	8.008e+01
3.300e+04	4.677e+02	3.954e+02	4.781e+02	6.257e+01	7.933e+00	8.008e+01
3.310e+04	4.677e+02	3.954e+02	4.781e+02	6.257e+01	7.933e+00	8.008e+01
3.320e+04	4.677e+02	3.954e+02	4.781e+02	6.257e+01	7.933e+00	8.008e+01
3.330e+04	4.677e+02	3.954e+02	4.781e+02	6.257e+01	7.933e+00	8.008e+01
3.340e+04	4.677e+02	3.954e+02	4.781e+02	6.257e+01	7.933e+00	8.008e+01
3.350e+04	4.677e+02	3.954e+02	4.781e+02	6.257e+01	7.933e+00	8.008e+01
3.360e+04	4.677e+02	3.954e+02	4.781e+02	6.257e+01	7.933e+00	8.008e+01
3.370e+04	4.677e+02	3.954e+02	4.781e+02	6.257e+01	7.933e+00	8.008e+01
3.380e+04	4.677e+02	3.954e+02	4.781e+02	6.257e+01	7.933e+00	8.008e+01
3.390e+04	4.677e+02	3.954e+02	4.782e+02	6.257e+01	7.933e+00	8.008e+01
3.400e+04	4.677e+02	3.954e+02	4.782e+02	6.257e+01	7.933e+00	8.008e+01
3.410e+04	4.677e+02	3.954e+02	4.782e+02	6.257e+01	7.933e+00	8.008e+01
3.420e+04	4.677e+02	3.954e+02	4.782e+02	6.257e+01	7.933e+00	8.008e+01
3.430e+04	4.677e+02	3.954e+02	4.782e+02	6.257e+01	7.933e+00	8.008e+01
3.440e+04	4.677e+02	3.954e+02	4.782e+02	6.257e+01	7.933e+00	8.008e+01
3.450e+04	4.677e+02	3.954e+02	4.782e+02	6.257e+01	7.933e+00	8.008e+01
3.460e+04	4.677e+02	3.954e+02	4.782e+02	6.257e+01	7.933e+00	8.008e+01
3.470e+04	4.677e+02	3.954e+02	4.782e+02	6.257e+01	7.933e+00	8.008e+01
3.480e+04	4.677e+02	3.954e+02	4.782e+02	6.257e+01	7.933e+00	8.008e+01
3.490e+04	4.677e+02	3.954e+02	4.782e+02	7.941e+01	7.933e+00	8.048e+01
3.500e+04	4.677e+02	3.954e+02	4.782e+02	7.941e+01	7.933e+00	8.048e+01
3.510e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.520e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.530e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.540e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.550e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.560e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.570e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.580e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.590e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.600e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.610e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.620e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.630e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.640e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.650e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.660e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.670e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.680e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.690e+04	4.582e+02	3.904e+02	4.728e+02	7.000e+01	7.933e+00	8.008e+01
3.700e+04	4.582e+02	3.904e+02	4.728e+02	7.000e+01	7.933e+00	8.008e+01
3.710e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.720e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.730e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.740e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.750e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.760e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.770e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.780e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.790e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.800e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.810e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.820e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.830e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.840e+04	4.582e+02	3.904e+02	4.728e+02	7.941e+01	7.933e+00	8.048e+01
3.850e+04	4.582e+02	3.904e+02	4.728e+02	8.008e+01	7.933e+00	8.294e+01
3.860e+04	4.582e+02	3.904e+02	4.728e+02	8.008e+01	7.933e+00	8.294e+01
3.870e+04	4.582e+02	3.904e+02	4.728e+02	8.008e+01	7.933e+00	8.294e+01
3.880e+04	4.582e+02	3.904e+02	4.728e+02	8.008e+01	7.933e+00	8.294e+01
3.890e+04	4.582e+02	3.904e+02	4.728e+02	8.008e+01	7.933e+00	8.294e+01
3.900e+04	4.582e+02	3.904e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
3.910e+04	4.582e+02	3.904e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
3.920e+04	4.582e+02	3.904e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
3.930e+04	4.582e+02	3.904e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
3.940e+04	4.582e+02	3.787e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
3.950e+04	4.582e+02	3.787e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
3.960e+04	4.582e+02	3.787e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
3.970e+04	4.582e+02	3.787e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
3.980e+04	4.582e+02	3.787e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
3.990e+04	4.582e+02	3.787e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
4.000e+04	4.582e+02	3.787e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
4.010e+04	4.582e+02	3.787e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
4.020e+04	4.582e+02	3.787e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
4.030e+04	4.582e+02	3.787e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
4.040e+04	4.582e+02	3.787e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
4.050e+04	4.582e+02	3.787e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
4.060e+04	4.582e+02	3.787e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
4.070e+04	4.582e+02	3.787e+02	4.728e+02	7.886e+01	7.933e+00	8.048e+01
4.080e+04	4.582e+02	3.787e+02	4.728e+02	8.008e+01	7.933e+00	8.294e+01
4.090e+04	4.582e+02	3.787e+02	4.728e+02	8.008e+01	7.933e+00	8.294e+01
4.100e+04	4.677e+02	3.787e+02	4.739e+02	8.008e+01	7.933e+00	8.294e+01
4.110e+04	4.677e+02	3.787e+02	4.739e+02	8.008e+01	7.933e+00	8.294e+01
4.120e+04	4.677e+02	3.787e+02	4.728e+02	8.008e+01	7.933e+00	8.361e+01
4.130e+04	4.677e+02	3.787e+02	4.728e+02	7.024e+01	7.933e+00	8.048e+01
4.140e+04	4.677e+02	3.787e+02	4.728e+02	7.024e+01	7.933e+00	8.048e+01
4.150e+04	4.677e+02	3.787e+02	4.728e+02	7.024e+01	7.933e+00	8.048e+01
4.160e+04	4.677e+02	3.787e+02	4.728e+02	7.024e+01	7.933e+00	8.048e+01
4.170e+04	4.677e+02	3.787e+02	4.728e+02	7.024e+01	7.933e+00	8.048e+01
4.180e+04	4.677e+02	3.787e+02	4.728e+02	7.024e+01	7.933e+00	8.048e+01
4.190e+04	4.677e+02	3.787e+02	4.728e+02	7.024e+01	7.933e+00	8.048e+01
4.200e+04	4.677e+02	3.787e+02	4.728e+02	7.024e+01	7.933e+00	8.048e+01
4.210e+04	4.677e+02	3.787e+02	4.728e+02	7.024e+01	7.933e+00	8.048e+01
4.220e+04	4.677e+02	3.787e+02	4.728e+02	7.024e+01	7.933e+00	8.048e+01
4.230e+04	4.677e+02	3.787e+02	4.728e+02	7.024e+01	7.933e+00	8.048e+01
4.240e+04	4.677e+02	3.787e+02	4.728e+02	7.024e+01	7.933e+00	8.048e+01
4.250e+04	4.677e+02	3.787e+02	4.728e+02	7.024e+01	7.933e+00	8.048e+01
4.260e+04	4.677e+02	3.787e+02	4.728e+02	3.634e+01	7.933e+00	8.048e+01
4.270e+04	4.677e+02	3.787e+02	4.728e+02	3.634e+01	7.933e+00	8.048e+01
4.280e+04	4.677e+02	3.787e+02	4.728e+02	3.634e+01	7.933e+00	8.048e+01
4.290e+04	4.677e+02	3.787e+02	4.728e+02	3.634e+01	7.933e+00	8.048e+01
4.300e+04	4.677e+02	3.787e+02	4.728e+02	3.634e+01	7.933e+00	8.361e+01
4.310e+04	4.677e+02	3.787e+02	4.728e+02	3.634e+01	7.933e+00	8.361e+01
4.320e+04	4.677e+02	3.787e+02	4.728e+02	3.634e+01	7.933e+00	8.361e+01
4.330e+04	4.677e+02	3.787e+02	4.728e+02	3.634e+01	7.933e+00	8.361e+01
4.340e+04	4.677e+02	3.787e+02	4.728e+02	3.634e+01	7.933e+00	8.361e+01
4.350e+04	4.677e+02	3.787e+02	4.728e+02	3.634e+01	7.933e+00	8.361e+01
4.360e+04	4.677e+02	3.787e+02	4.728e+02	3.634e+01	7.933e+00	8.361e+01
4.370e+04	4.677e+02	3.787e+02	4.728e+02	3.634e+01	7.933e+00	8.361e+01
4.380e+04	4.677e+02	3.954e+02	4.728e+02	3.634e+01	7.933e+00	8.361e+01
4.390e+04	4.677e+02	3.954e+02	4.728e+02	3.634e+01	7.933e+00	8.361e+01
4.400e+04	4.677e+02	3.954e+02	4.728e+02	3.634e+01	7.933e+00	8.361e+01
4.410e+04	4.677e+02	3.954e+02	4.728e+02	3.634e+01	7.933e+00	8.361e+01
4.420e+04	4.677e+02	3.954e+02	4.728e+02	3.634e+01	7.933e+00	8.361e+01
4.430e+04	4.677e+02	3.954e+02	4.728e+02	3.634e+01	7.933e+00	8.361e+01
4.440e+04	4.721e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
4.450e+04	4.721e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
4.460e+04	4.721e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
4.470e+04	4.721e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
4.480e+04	4.721e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
4.490e+04	4.721e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
4.500e+04	4.721e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
4.510e+04	4.721e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
4.520e+04	4.721e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
4.530e+04	4.721e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
4.540e+04	4.721e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
4.550e+04	4.721e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
4.560e+04	4.721e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.570e+04	4.721e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.580e+04	4.721e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.590e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.600e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.610e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.620e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.630e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.640e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.650e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.660e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.670e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.680e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.690e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.700e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.710e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.720e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.730e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.740e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.750e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.760e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.770e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.780e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.790e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.800e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.810e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.820e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.830e+04	4.677e+02	4.003e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.840e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.850e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.860e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.870e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.880e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.890e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.900e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.910e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.920e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.930e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.940e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
4.950e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
4.960e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
4.970e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
4.980e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
4.990e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.000e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.010e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.020e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.030e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.040e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.050e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.060e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.070e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.080e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.090e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.100e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.110e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.120e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.130e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.140e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.150e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.160e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.170e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.180e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.190e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.200e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.210e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.220e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.361e+01
5.230e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
5.240e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
5.250e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
5.260e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
5.270e+04	4.677e+02	4.066e+02	4.882e+02	3.634e+01	7.933e+00	8.048e+01
5.280e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.290e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.300e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.361e+01
5.310e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.361e+01
5.320e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.361e+01
5.330e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.361e+01
5.340e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.361e+01
5.350e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.361e+01
5.360e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.361e+01
5.370e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.361e+01
5.380e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.361e+01
5.390e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.361e+01
5.400e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.361e+01
5.410e+04	4.677e+02	4.066e+02	4.882e+02	3.989e+01	7.933e+00	8.048e+01
5.420e+04	4.677e+02	4.066e+02	4.882e+02	3.989e+01	7.933e+00	8.048e+01
5.430e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.361e+01
5.440e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.361e+01
5.450e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.460e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.470e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.480e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.490e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.500e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.510e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.520e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.530e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.540e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.550e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.560e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.570e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.580e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.590e+04	4.677e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.600e+04	4.721e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.610e+04	4.721e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.620e+04	4.721e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.048e+01
5.630e+04	4.721e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.361e+01
5.640e+04	4.721e+02	4.066e+02	4.882e+02	5.164e+01	7.933e+00	8.361e+01
