n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.inconsistency	xor._.me.hebbian.network.best.quality.inconsistency.min	xor._.me.hebbian.network.best.quality.inconsistency.max	xor._.me.hebbian.layer.best.quality.inconsistency	xor._.me.hebbian.layer.best.quality.inconsistency.min	xor._.me.hebbian.layer.best.quality.inconsistency.max	xor._.me.hebbian.neuron.best.quality.inconsistency	xor._.me.hebbian.neuron.best.quality.inconsistency.min	xor._.me.hebbian.neuron.best.quality.inconsistency.max	xor._.me.hebbian.synapse.best.quality.inconsistency	xor._.me.hebbian.synapse.best.quality.inconsistency.min	xor._.me.hebbian.synapse.best.quality.inconsistency.max	xor._.me.freeForm.best.quality.inconsistency	xor._.me.freeForm.best.quality.inconsistency.min	xor._.me.freeForm.best.quality.inconsistency.max
7.700e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.589e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.908e-01	2.325e-01	3.517e-01	4.572e-08	3.165e-16	2.179e-01
7.800e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.589e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.908e-01	2.325e-01	3.517e-01	4.572e-08	3.165e-16	2.179e-01
7.900e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.589e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.880e-01	2.083e-01	3.517e-01	4.572e-08	3.165e-16	2.179e-01
8.000e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.589e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.880e-01	2.083e-01	3.517e-01	4.572e-08	3.165e-16	2.179e-01
8.100e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.589e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.880e-01	2.083e-01	3.517e-01	4.572e-08	3.165e-16	2.179e-01
8.200e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.589e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.880e-01	2.083e-01	3.517e-01	5.294e-02	3.165e-16	2.257e-01
8.300e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.743e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.880e-01	2.083e-01	3.517e-01	5.294e-02	3.165e-16	2.257e-01
8.400e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.743e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.880e-01	2.083e-01	3.517e-01	5.294e-02	3.165e-16	2.257e-01
8.500e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.743e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.880e-01	2.083e-01	3.517e-01	5.294e-02	3.165e-16	2.257e-01
8.600e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.743e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.880e-01	2.083e-01	3.517e-01	5.294e-02	3.165e-16	2.257e-01
8.700e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.743e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.908e-01	2.083e-01	3.579e-01	5.294e-02	3.165e-16	2.257e-01
8.800e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.743e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.908e-01	2.083e-01	3.579e-01	5.294e-02	3.165e-16	2.257e-01
8.900e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.743e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.908e-01	2.083e-01	3.579e-01	5.294e-02	3.165e-16	2.257e-01
9.000e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.743e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	2.908e-01	2.083e-01	3.579e-01	5.294e-02	3.165e-16	2.257e-01
9.100e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.743e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	3.064e-01	2.083e-01	3.579e-01	1.823e-01	3.165e-16	2.508e-01
9.200e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.743e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	3.064e-01	2.083e-01	3.579e-01	1.823e-01	3.165e-16	2.508e-01
9.300e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.743e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	3.064e-01	2.083e-01	3.579e-01	1.823e-01	3.165e-16	2.508e-01
9.400e+03	4.614e-01	4.309e-01	7.128e-01	4.406e-01	3.743e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	3.064e-01	2.083e-01	3.579e-01	1.823e-01	3.165e-16	2.508e-01
9.500e+03	4.320e-01	4.309e-01	6.401e-01	4.306e-01	3.589e-01	4.997e-01	2.288e-01	1.968e-01	2.466e-01	3.064e-01	2.083e-01	3.579e-01	1.823e-01	3.165e-16	2.508e-01
9.600e+03	4.316e-01	4.309e-01	5.761e-01	4.306e-01	3.589e-01	4.997e-01	2.228e-01	1.966e-01	2.436e-01	3.064e-01	2.083e-01	3.579e-01	1.823e-01	3.165e-16	2.508e-01
9.700e+03	4.316e-01	4.309e-01	5.761e-01	4.306e-01	3.589e-01	4.997e-01	2.228e-01	1.966e-01	2.436e-01	3.064e-01	2.083e-01	3.579e-01	1.823e-01	3.165e-16	2.508e-01
9.800e+03	4.316e-01	4.309e-01	5.761e-01	4.306e-01	3.589e-01	4.997e-01	2.228e-01	1.966e-01	2.436e-01	3.064e-01	2.083e-01	3.579e-01	1.823e-01	3.165e-16	2.508e-01
9.900e+03	4.318e-01	4.309e-01	5.761e-01	4.306e-01	3.589e-01	4.997e-01	2.228e-01	1.966e-01	2.436e-01	3.064e-01	2.083e-01	3.579e-01	1.823e-01	3.165e-16	2.508e-01
1.000e+04	4.318e-01	4.309e-01	5.761e-01	4.306e-01	3.589e-01	4.997e-01	2.228e-01	1.966e-01	2.436e-01	2.880e-01	2.031e-01	3.579e-01	1.823e-01	3.165e-16	2.257e-01
1.010e+04	4.318e-01	4.309e-01	5.761e-01	4.306e-01	3.589e-01	4.997e-01	2.228e-01	1.966e-01	2.436e-01	2.880e-01	2.031e-01	3.579e-01	1.893e-01	3.165e-16	2.551e-01
1.020e+04	4.318e-01	4.309e-01	5.761e-01	4.306e-01	3.589e-01	4.997e-01	2.228e-01	1.966e-01	2.436e-01	2.880e-01	2.031e-01	3.579e-01	1.893e-01	3.165e-16	2.551e-01
1.030e+04	4.318e-01	4.309e-01	5.761e-01	4.306e-01	3.589e-01	4.997e-01	2.228e-01	1.966e-01	2.436e-01	2.880e-01	2.031e-01	3.579e-01	1.901e-01	3.165e-16	2.634e-01
1.040e+04	4.318e-01	4.309e-01	5.761e-01	4.306e-01	3.589e-01	4.997e-01	2.228e-01	1.966e-01	2.436e-01	2.880e-01	2.070e-01	3.579e-01	1.901e-01	3.165e-16	2.634e-01
1.050e+04	4.318e-01	4.309e-01	5.761e-01	4.306e-01	3.589e-01	4.997e-01	2.228e-01	1.966e-01	2.436e-01	2.880e-01	2.070e-01	3.579e-01	1.901e-01	3.165e-16	2.634e-01
1.060e+04	4.318e-01	4.309e-01	5.761e-01	4.306e-01	3.589e-01	4.997e-01	2.228e-01	1.966e-01	2.436e-01	2.880e-01	2.070e-01	3.579e-01	1.901e-01	3.165e-16	2.634e-01
1.070e+04	4.318e-01	4.309e-01	5.761e-01	4.294e-01	3.194e-01	4.997e-01	2.228e-01	1.966e-01	2.436e-01	2.880e-01	2.070e-01	3.579e-01	1.901e-01	3.165e-16	2.634e-01
1.080e+04	4.318e-01	4.309e-01	5.761e-01	4.294e-01	3.194e-01	4.997e-01	2.228e-01	1.966e-01	2.436e-01	2.880e-01	2.070e-01	3.579e-01	1.901e-01	3.165e-16	2.634e-01
1.090e+04	4.318e-01	4.309e-01	5.761e-01	4.294e-01	3.194e-01	4.997e-01	2.228e-01	1.966e-01	2.436e-01	2.880e-01	2.070e-01	3.579e-01	1.901e-01	3.165e-16	2.634e-01
1.100e+04	4.318e-01	4.309e-01	5.761e-01	4.294e-01	3.194e-01	4.997e-01	2.228e-01	1.966e-01	2.436e-01	2.880e-01	2.070e-01	3.579e-01	1.901e-01	3.165e-16	2.634e-01
