n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.inconsistency	xor._.me.hebbian.network.best.quality.inconsistency.min	xor._.me.hebbian.network.best.quality.inconsistency.max	xor._.me.hebbian.layer.best.quality.inconsistency	xor._.me.hebbian.layer.best.quality.inconsistency.min	xor._.me.hebbian.layer.best.quality.inconsistency.max	xor._.me.hebbian.neuron.best.quality.inconsistency	xor._.me.hebbian.neuron.best.quality.inconsistency.min	xor._.me.hebbian.neuron.best.quality.inconsistency.max	xor._.me.hebbian.synapse.best.quality.inconsistency	xor._.me.hebbian.synapse.best.quality.inconsistency.min	xor._.me.hebbian.synapse.best.quality.inconsistency.max	xor._.me.freeForm.best.quality.inconsistency	xor._.me.freeForm.best.quality.inconsistency.min	xor._.me.freeForm.best.quality.inconsistency.max
7.500e+03	4.942e-01	3.748e-01	6.481e-01	3.303e-01	2.148e-01	4.390e-01	2.483e-01	1.969e-01	2.840e-01	3.094e-01	2.569e-01	3.472e-01	2.096e-01	8.955e-09	5.762e-01
7.600e+03	4.942e-01	3.748e-01	6.481e-01	3.303e-01	2.148e-01	4.390e-01	2.483e-01	1.969e-01	2.840e-01	3.094e-01	2.569e-01	3.472e-01	1.896e-01	8.955e-09	4.932e-01
7.700e+03	4.942e-01	3.748e-01	6.481e-01	3.365e-01	2.148e-01	4.390e-01	2.234e-01	1.958e-01	2.840e-01	3.094e-01	2.569e-01	3.472e-01	2.096e-01	2.249e-08	4.932e-01
7.800e+03	4.942e-01	3.748e-01	6.481e-01	3.365e-01	2.148e-01	4.390e-01	2.234e-01	1.958e-01	2.840e-01	3.094e-01	2.569e-01	3.472e-01	2.096e-01	2.249e-08	4.932e-01
7.900e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.354e-01	2.234e-01	1.958e-01	2.840e-01	3.094e-01	2.569e-01	3.472e-01	2.184e-01	2.249e-08	4.932e-01
8.000e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.354e-01	2.234e-01	1.958e-01	2.840e-01	3.094e-01	2.279e-01	3.472e-01	2.184e-01	2.249e-08	4.932e-01
8.100e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.354e-01	2.234e-01	1.958e-01	2.840e-01	3.094e-01	2.279e-01	3.472e-01	2.184e-01	2.249e-08	4.932e-01
8.200e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.354e-01	2.234e-01	1.934e-01	2.840e-01	3.094e-01	2.279e-01	3.472e-01	2.184e-01	2.249e-08	4.932e-01
8.300e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.234e-01	1.934e-01	2.840e-01	3.094e-01	2.279e-01	3.472e-01	2.096e-01	2.249e-08	4.162e-01
8.400e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.234e-01	1.934e-01	2.840e-01	3.094e-01	2.279e-01	3.472e-01	2.045e-01	2.249e-08	4.162e-01
8.500e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.234e-01	1.934e-01	2.840e-01	3.094e-01	2.279e-01	3.472e-01	2.045e-01	2.249e-08	4.162e-01
8.600e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.234e-01	1.934e-01	2.840e-01	3.094e-01	2.279e-01	3.472e-01	2.045e-01	2.249e-08	4.162e-01
8.700e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.234e-01	1.934e-01	2.840e-01	3.094e-01	2.279e-01	3.472e-01	2.045e-01	2.249e-08	4.162e-01
8.800e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.234e-01	1.934e-01	2.840e-01	3.094e-01	2.279e-01	3.472e-01	2.045e-01	2.249e-08	4.162e-01
8.900e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.234e-01	1.934e-01	2.840e-01	3.094e-01	2.279e-01	3.472e-01	2.045e-01	2.249e-08	4.162e-01
9.000e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.234e-01	1.934e-01	2.840e-01	3.094e-01	2.279e-01	3.472e-01	2.045e-01	2.249e-08	4.162e-01
9.100e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.234e-01	1.934e-01	2.840e-01	3.094e-01	2.279e-01	3.472e-01	2.045e-01	2.249e-08	4.162e-01
9.200e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.277e-01	1.969e-01	2.840e-01	3.094e-01	2.279e-01	3.472e-01	2.045e-01	2.249e-08	4.162e-01
9.300e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.277e-01	1.969e-01	2.840e-01	3.094e-01	2.279e-01	3.472e-01	2.045e-01	2.249e-08	4.162e-01
9.400e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.277e-01	1.969e-01	2.840e-01	3.094e-01	2.279e-01	3.472e-01	2.096e-01	2.249e-08	4.206e-01
9.500e+03	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.192e-01	4.353e-01	2.234e-01	1.934e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.045e-01	2.227e-08	4.162e-01
9.600e+03	4.942e-01	3.748e-01	6.481e-01	3.365e-01	2.148e-01	4.290e-01	2.234e-01	1.934e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.045e-01	2.227e-08	4.162e-01
9.700e+03	4.942e-01	3.748e-01	6.481e-01	3.365e-01	2.148e-01	4.290e-01	2.234e-01	1.934e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.096e-01	2.227e-08	4.162e-01
9.800e+03	4.942e-01	3.748e-01	6.481e-01	3.365e-01	2.148e-01	4.290e-01	2.234e-01	1.934e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.096e-01	2.227e-08	4.162e-01
9.900e+03	4.942e-01	3.748e-01	6.481e-01	3.365e-01	2.148e-01	4.290e-01	2.234e-01	1.934e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.096e-01	2.227e-08	4.162e-01
1.000e+04	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.234e-01	1.934e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.096e-01	2.227e-08	4.162e-01
1.010e+04	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.234e-01	1.934e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.096e-01	2.227e-08	4.162e-01
1.020e+04	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.234e-01	1.934e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.096e-01	2.227e-08	4.162e-01
1.030e+04	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.234e-01	1.934e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.096e-01	2.227e-08	4.162e-01
1.040e+04	4.942e-01	3.748e-01	6.481e-01	3.654e-01	2.148e-01	4.353e-01	2.234e-01	1.934e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.096e-01	2.227e-08	4.162e-01
1.050e+04	4.942e-01	3.748e-01	6.481e-01	3.839e-01	2.192e-01	4.354e-01	2.234e-01	1.934e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.096e-01	2.227e-08	4.162e-01
1.060e+04	4.942e-01	3.748e-01	6.481e-01	3.839e-01	2.192e-01	4.354e-01	2.234e-01	1.934e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.096e-01	2.227e-08	4.162e-01
1.070e+04	4.942e-01	3.748e-01	6.481e-01	3.839e-01	2.192e-01	4.354e-01	2.234e-01	1.934e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.096e-01	2.227e-08	4.162e-01
1.080e+04	4.942e-01	3.748e-01	6.481e-01	3.839e-01	2.192e-01	4.354e-01	2.234e-01	1.934e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.096e-01	2.227e-08	4.162e-01
1.090e+04	4.942e-01	3.748e-01	6.481e-01	3.839e-01	2.192e-01	4.354e-01	2.234e-01	1.934e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.096e-01	2.227e-08	4.162e-01
1.100e+04	4.942e-01	3.748e-01	6.481e-01	3.839e-01	2.192e-01	4.354e-01	2.224e-01	1.891e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.096e-01	2.227e-08	4.162e-01
1.110e+04	4.942e-01	3.748e-01	6.481e-01	3.839e-01	2.192e-01	4.354e-01	2.224e-01	1.891e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.110e-01	2.249e-08	4.162e-01
1.120e+04	4.942e-01	3.748e-01	6.481e-01	3.839e-01	2.192e-01	4.354e-01	2.224e-01	1.891e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.110e-01	2.249e-08	4.162e-01
1.130e+04	4.942e-01	3.748e-01	6.481e-01	3.839e-01	2.192e-01	4.354e-01	2.224e-01	1.891e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.118e-01	2.249e-08	4.162e-01
1.140e+04	4.942e-01	3.748e-01	6.481e-01	3.839e-01	2.192e-01	4.354e-01	2.224e-01	1.891e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.118e-01	1.227e-01	4.162e-01
1.150e+04	4.942e-01	3.748e-01	6.481e-01	3.839e-01	2.192e-01	4.361e-01	2.224e-01	1.891e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.118e-01	1.227e-01	4.162e-01
1.160e+04	4.942e-01	3.748e-01	6.481e-01	3.839e-01	2.192e-01	4.361e-01	2.224e-01	1.891e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.118e-01	1.227e-01	4.162e-01
1.170e+04	4.942e-01	3.748e-01	6.481e-01	3.839e-01	2.192e-01	4.361e-01	2.224e-01	1.891e-01	2.655e-01	3.094e-01	2.279e-01	3.472e-01	2.118e-01	1.227e-01	4.162e-01
